"","UniqueID","state_code","district_code"
"2013.3794","OD_5_02907100","OD",5
"2013.3844","OD_5_02907200","OD",5
"2013.4064","OD_5_02907300","OD",5
"2013.3517","OD_5_02907400","OD",5
"2013.4464","OD_5_02907500","OD",5
"2013.4574","OD_5_02907600","OD",5
"2013.4754","OD_5_02907700","OD",5
"2013.4774","OD_5_02907800","OD",5
"2013.5817","OD_5_02907900","OD",5
"2013.5524","OD_5_02908000","OD",5
"2013.5454","OD_5_02908100","OD",5
"2013.5024","OD_5_02908200","OD",5
"2013.4784","OD_5_02908300","OD",5
"2013.5234","OD_5_02908400","OD",5
"2013.5217","OD_5_02908500","OD",5
"2013.5094","OD_5_02908600","OD",5
"2013.4954","OD_5_02908700","OD",5
"2013.4644","OD_5_02908800","OD",5
"2013.4534","OD_5_02908900","OD",5
"2013.5107","OD_5_02909000","OD",5
"2013.4917","OD_5_02909100","OD",5
"2013.5594","OD_5_02909200","OD",5
"2013.5474","OD_5_02909300","OD",5
"2013.5344","OD_5_02909400","OD",5
"2013.5917","OD_5_02909500","OD",5
"2013.5924","OD_5_02909600","OD",5
"2013.5717","OD_5_02909700","OD",5
"2013.6354","OD_5_02909800","OD",5
"2013.5934","OD_5_02909900","OD",5
"2013.4924","OD_5_02910000","OD",5
"2013.6064","OD_5_02910100","OD",5
"2013.6384","OD_5_02910200","OD",5
"2013.6244","OD_5_02910300","OD",5
"2013.6717","OD_5_02910400","OD",5
"2013.6334","OD_5_02910500","OD",5
"2013.5744","OD_5_02910600","OD",5
"2013.5974","OD_5_02910700","OD",5
"2013.6674","OD_5_02910800","OD",5
"2013.6704","OD_5_02910900","OD",5
"2013.6234","OD_5_02911000","OD",5
"2013.6164","OD_5_02911100","OD",5
"2013.6204","OD_5_02911200","OD",5
"2013.6634","OD_5_02911300","OD",5
"2013.8016","OD_5_02911400","OD",5
"2013.12516","OD_5_02911500","OD",5
"2013.16213","OD_5_02911600","OD",5
"2013.11916","OD_5_02911700","OD",5
"2013.10916","OD_5_02911800","OD",5
"2013.11316","OD_5_02911900","OD",5
"2013.14714","OD_5_02912000","OD",5
"2013.13114","OD_5_02912100","OD",5
"2013.8316","OD_5_02912200","OD",5
"2013.8816","OD_5_02912300","OD",5
"2013.9716","OD_5_02912400","OD",5
"2013.9116","OD_5_02912500","OD",5
"2013.13414","OD_5_02912600","OD",5
"2013.11416","OD_5_02912700","OD",5
"2013.10216","OD_5_02912800","OD",5
"2013.9816","OD_5_02912900","OD",5
"2013.13214","OD_5_02913000","OD",5
"2013.11016","OD_5_02913100","OD",5
"2013.9516","OD_5_02913200","OD",5
"2013.9216","OD_5_02913300","OD",5
"2013.16413","OD_5_02913400","OD",5
"2013.15014","OD_5_02913500","OD",5
"2013.10016","OD_5_02913600","OD",5
"2013.10616","OD_5_02913700","OD",5
"2013.12715","OD_5_02913800","OD",5
"2013.11116","OD_5_02913900","OD",5
"2013.14814","OD_5_02914000","OD",5
"2013.11716","OD_5_02914100","OD",5
"2013.15414","OD_5_02914200","OD",5
"2013.13614","OD_5_02914300","OD",5
"2013.14014","OD_5_02914400","OD",5
"2013.13514","OD_5_02914500","OD",5
"2013.14114","OD_5_02914600","OD",5
"2013.13914","OD_5_02914700","OD",5
"2013.14214","OD_5_02914800","OD",5
"2013.15214","OD_5_02914900","OD",5
"2013.15813","OD_5_02915000","OD",5
"2013.17513","OD_5_02915100","OD",5
"2013.18913","OD_5_02915300","OD",5
"2013.17613","OD_5_02915400","OD",5
"2013.19013","OD_5_02915500","OD",5
"2013.25313","OD_5_02915800","OD",5
"2013.26313","OD_5_02915900","OD",5
"2013.24413","OD_5_02916000","OD",5
"2013.20113","OD_5_02916100","OD",5
"2013.17213","OD_5_02916200","OD",5
"2013.21813","OD_5_02916300","OD",5
"2013.21313","OD_5_02916400","OD",5
"2013.19313","OD_5_02916500","OD",5
"2013.17713","OD_5_02916600","OD",5
"2013.19913","OD_5_02916700","OD",5
"2013.16513","OD_5_02916800","OD",5
"2013.18413","OD_5_02916900","OD",5
"2013.16713","OD_5_02917000","OD",5
"2013.17013","OD_5_02917100","OD",5
"2013.19413","OD_5_02917200","OD",5
"2013.15114","OD_5_02917300","OD",5
"2013.17313","OD_5_02917400","OD",5
"2013.18813","OD_5_02917500","OD",5
"2013.20413","OD_5_02917600","OD",5
"2013.19613","OD_5_02917700","OD",5
"2013.20613","OD_5_02917800","OD",5
"2013.19513","OD_5_02917900","OD",5
"2013.15314","OD_5_02918000","OD",5
"2013.19213","OD_5_02918100","OD",5
"2013.16113","OD_5_02918200","OD",5
"2013.16913","OD_5_02918300","OD",5
"2013.18613","OD_5_02918400","OD",5
"2013.17113","OD_5_02918500","OD",5
"2013.17813","OD_5_02918600","OD",5
"2013.17913","OD_5_02918700","OD",5
"2013.19713","OD_5_02918800","OD",5
"2013.20713","OD_5_02918900","OD",5
"2013.21913","OD_5_02919000","OD",5
"2013.25713","OD_5_02919100","OD",5
"2013.30013","OD_5_02919200","OD",5
"2013.32013","OD_5_02919300","OD",5
"2013.29613","OD_5_02919400","OD",5
"2013.28913","OD_5_02919500","OD",5
"2013.32213","OD_5_02919600","OD",5
"2013.29913","OD_5_02919700","OD",5
"2013.27913","OD_5_02919800","OD",5
"2013.19813","OD_5_02919900","OD",5
"2013.23413","OD_5_02920000","OD",5
"2013.26113","OD_5_02920100","OD",5
"2013.27113","OD_5_02920200","OD",5
"2013.23513","OD_5_02920300","OD",5
"2013.23613","OD_5_02920400","OD",5
"2013.27213","OD_5_02920500","OD",5
"2013.30413","OD_5_02920600","OD",5
"2013.32713","OD_5_02920700","OD",5
"2013.28113","OD_5_02920800","OD",5
"2013.26213","OD_5_02920900","OD",5
"2013.22613","OD_5_02921000","OD",5
"2013.26413","OD_5_02921100","OD",5
"2013.27013","OD_5_02921200","OD",5
"2013.28213","OD_5_02921300","OD",5
"2013.28313","OD_5_02921400","OD",5
"2013.25413","OD_5_02921500","OD",5
"2013.21613","OD_5_02921600","OD",5
"2013.28713","OD_5_02921700","OD",5
"2013.29713","OD_5_02921800","OD",5
"2013.31613","OD_5_02921900","OD",5
"2013.30613","OD_5_02922000","OD",5
"2013.25013","OD_5_02922100","OD",5
"2013.29213","OD_5_02922200","OD",5
"2013.29413","OD_5_02922300","OD",5
"2013.30713","OD_5_02922400","OD",5
"2013.25613","OD_5_02922500","OD",5
"2013.26713","OD_5_02922600","OD",5
"2013.32811","OD_5_02922700","OD",5
"2013.26613","OD_5_02922800","OD",5
"2013.30313","OD_5_02922900","OD",5
"2013.3454","OD_5_02923000","OD",5
"2013.3617","OD_5_02923100","OD",5
"2013.3754","OD_5_02923200","OD",5
"2013.32513","OD_5_02923300","OD",5
"2013.29813","OD_5_02923400","OD",5
"2013.12617","OD_5_02923800","OD",5
"2013.29513","OD_5_02923900","OD",5
"2013.26013","OD_5_02924100","OD",5
"2013.3384","OD_5_02924200","OD",5
"2013.3634","OD_5_02924300","OD",5
"2013.3854","OD_5_02924400","OD",5
"2013.3817","OD_5_02924500","OD",5
"2013.3884","OD_5_02924600","OD",5
"2013.4564","OD_5_02924700","OD",5
"2013.4134","OD_5_02924800","OD",5
"2013.4764","OD_5_02924900","OD",5
"2013.4094","OD_5_02925000","OD",5
"2013.3604","OD_5_02925100","OD",5
"2013.3394","OD_5_02925200","OD",5
"2013.3804","OD_5_02925300","OD",5
"2013.4144","OD_5_02925400","OD",5
"2013.4324","OD_5_02925500","OD",5
"2013.4334","OD_5_02925600","OD",5
"2013.4504","OD_5_02925700","OD",5
"2013.4434","OD_5_02925800","OD",5
"2013.3874","OD_5_02925900","OD",5
"2013.3664","OD_5_02926000","OD",5
"2013.3554","OD_5_02926100","OD",5
"2013.3784","OD_5_02926200","OD",5
"2013.3904","OD_5_02926300","OD",5
"2013.4374","OD_5_02926400","OD",5
"2013.4264","OD_5_02926500","OD",5
"2013.4074","OD_5_02926600","OD",5
"2013.3917","OD_5_02926700","OD",5
"2013.32413","OD_5_02926800","OD",5
"2013.31313","OD_5_02926900","OD",5
"2013.3764","OD_5_02927000","OD",5
"2013.4164","OD_5_02927100","OD",5
"2013.4024","OD_5_02927200","OD",5
"2013.4694","OD_5_02927300","OD",5
"2013.4417","OD_5_02927400","OD",5
"2013.4834","OD_5_02927500","OD",5
"2013.4654","OD_5_02927600","OD",5
"2013.4454","OD_5_02927700","OD",5
"2013.4244","OD_5_02927800","OD",5
"2013.3464","OD_5_02927900","OD",5
"2013.3317","OD_5_02928000","OD",5
"2013.3734","OD_5_02928100","OD",5
"2013.4254","OD_5_02928200","OD",5
"2013.3974","OD_5_02928300","OD",5
"2013.3424","OD_5_02928400","OD",5
"2013.3484","OD_5_02928500","OD",5
"2013.3934","OD_5_02928600","OD",5
"2013.4354","OD_5_02928700","OD",5
"2013.3924","OD_5_02928800","OD",5
"2013.3564","OD_5_02928900","OD",5
"2013.3334","OD_5_02929000","OD",5
"2013.30213","OD_5_02929100","OD",5
"2013.3694","OD_5_02929200","OD",5
"2013.4364","OD_5_02929300","OD",5
"2013.4217","OD_5_02929400","OD",5
"2013.3684","OD_5_02929500","OD",5
"2013.3624","OD_5_02929600","OD",5
"2013.3644","OD_5_02929700","OD",5
"2013.4034","OD_5_02929800","OD",5
"2013.30513","OD_5_02929900","OD",5
"2013.4044","OD_5_02930000","OD",5
"2013.4674","OD_5_02930100","OD",5
"2013.4884","OD_5_02930200","OD",5
"2013.4874","OD_5_02930300","OD",5
"2013.4934","OD_5_02930400","OD",5
"2013.5334","OD_5_02930500","OD",5
"2013.6434","OD_5_02930600","OD",5
"2013.6344","OD_5_02930700","OD",5
"2013.5704","OD_5_02930800","OD",5
"2013.5694","OD_5_02930900","OD",5
"2013.5294","OD_5_02931000","OD",5
"2013.5074","OD_5_02931100","OD",5
"2013.5124","OD_5_02931200","OD",5
"2013.4444","OD_5_02931300","OD",5
"2013.4624","OD_5_02931400","OD",5
"2013.4994","OD_5_02931500","OD",5
"2013.5317","OD_5_02931600","OD",5
"2013.5684","OD_5_02931700","OD",5
"2013.6017","OD_5_02931800","OD",5
"2013.6624","OD_5_02931900","OD",5
"2013.6034","OD_5_02932000","OD",5
"2013.5504","OD_5_02932100","OD",5
"2013.5864","OD_5_02932200","OD",5
"2013.5324","OD_5_02932300","OD",5
"2013.4744","OD_5_02932400","OD",5
"2013.4684","OD_5_02932500","OD",5
"2013.5224","OD_5_02932600","OD",5
"2013.5654","OD_5_02932700","OD",5
"2013.5754","OD_5_02932800","OD",5
"2013.5054","OD_5_02932900","OD",5
"2013.5274","OD_5_02933000","OD",5
"2013.5784","OD_5_02933100","OD",5
"2013.6124","OD_5_02933200","OD",5
"2013.5464","OD_5_02933300","OD",5
"2013.5284","OD_5_02933400","OD",5
"2013.5484","OD_5_02933500","OD",5
"2013.4944","OD_5_02933600","OD",5
"2013.4794","OD_5_02933700","OD",5
"2013.4964","OD_5_02933800","OD",5
"2013.5117","OD_5_02933900","OD",5
"2013.4854","OD_5_02934000","OD",5
"2013.4904","OD_5_02934100","OD",5
"2013.4844","OD_5_02934200","OD",5
"2013.5164","OD_5_02934300","OD",5
"2013.5194","OD_5_02934400","OD",5
"2013.5084","OD_5_02934500","OD",5
"2013.5624","OD_5_02934600","OD",5
"2013.4734","OD_5_02934700","OD",5
"2013.5254","OD_5_02934800","OD",5
"2013.12723","OD_5_02934900","OD",5
"2013.12773","OD_5_02935000","OD",5
"2013.12716","OD_5_02935100","OD",5
"2013.4294","OD_5_02935200","OD",5
"2013.7704","OD_5_02935300","OD",5
"2013.7394","OD_5_02935400","OD",5
"2013.7134","OD_5_02935500","OD",5
"2013.6744","OD_5_02935600","OD",5
"2013.6724","OD_5_02935700","OD",5
"2013.6444","OD_5_02935800","OD",5
"2013.6844","OD_5_02935900","OD",5
"2013.7224","OD_5_02936000","OD",5
"2013.7244","OD_5_02936100","OD",5
"2013.13162","OD_5_02936200","OD",5
"2013.6404","OD_5_02936300","OD",5
"2013.6817","OD_5_02936400","OD",5
"2013.6494","OD_5_02936500","OD",5
"2013.5954","OD_5_02936600","OD",5
"2013.12973","OD_5_02936700","OD",5
"2013.12843","OD_5_02936800","OD",5
"2013.5404","OD_5_02936900","OD",5
"2013.5894","OD_5_02937000","OD",5
"2013.5394","OD_5_02937100","OD",5
"2013.5617","OD_5_02937200","OD",5
"2013.12916","OD_5_02937300","OD",5
"2013.5634","OD_5_02937400","OD",5
"2013.5774","OD_5_02937500","OD",5
"2013.6117","OD_5_02937600","OD",5
"2013.6144","OD_5_02937700","OD",5
"2013.5424","OD_5_02937800","OD",5
"2013.5604","OD_5_02937900","OD",5
"2013.5734","OD_5_02938000","OD",5
"2013.12923","OD_5_02938100","OD",5
"2013.5364","OD_5_02938200","OD",5
"2013.5154","OD_5_02938300","OD",5
"2013.5064","OD_5_02938400","OD",5
"2013.4864","OD_5_02938500","OD",5
"2013.5304","OD_5_02938600","OD",5
"2013.4234","OD_5_02938700","OD",5
"2013.4054","OD_5_02938800","OD",5
"2013.3824","OD_5_02939300","OD",5
"2013.3984","OD_5_02939400","OD",5
"2013.12693","OD_5_02939500","OD",5
"2013.4824","OD_5_02939600","OD",5
"2013.5264","OD_5_02939700","OD",5
"2013.5544","OD_5_02939800","OD",5
"2013.6094","OD_5_02939900","OD",5
"2013.12963","OD_5_02940000","OD",5
"2013.6517","OD_5_02940100","OD",5
"2013.6834","OD_5_02940200","OD",5
"2013.6524","OD_5_02940300","OD",5
"2013.5994","OD_5_02940400","OD",5
"2013.6264","OD_5_02940500","OD",5
"2013.6417","OD_5_02940600","OD",5
"2013.6284","OD_5_02940700","OD",5
"2013.6754","OD_5_02940800","OD",5
"2013.13092","OD_5_02940900","OD",5
"2013.7074","OD_5_02941000","OD",5
"2013.7354","OD_5_02941100","OD",5
"2013.6194","OD_5_02941200","OD",5
"2013.6594","OD_5_02941300","OD",5
"2013.7517","OD_5_02941400","OD",5
"2013.7384","OD_5_02941500","OD",5
"2013.6824","OD_5_02941600","OD",5
"2013.6454","OD_5_02941700","OD",5
"2013.6174","OD_5_02941800","OD",5
"2013.7124","OD_5_02941900","OD",5
"2013.13402","OD_5_02942000","OD",5
"2013.7694","OD_5_02942100","OD",5
"2013.6644","OD_5_02942200","OD",5
"2013.7164","OD_5_02942300","OD",5
"2013.7194","OD_5_02942400","OD",5
"2013.7554","OD_5_02942500","OD",5
"2013.13372","OD_5_02942600","OD",5
"2013.8374","OD_5_02942700","OD",5
"2013.8534","OD_5_02942800","OD",5
"2013.7844","OD_5_02942900","OD",5
"2013.7594","OD_5_02943000","OD",5
"2013.7564","OD_5_02943100","OD",5
"2013.7484","OD_5_02943200","OD",5
"2013.13415","OD_5_02943300","OD",5
"2013.8064","OD_5_02943400","OD",5
"2013.7894","OD_5_02943500","OD",5
"2013.8217","OD_5_02943600","OD",5
"2013.8554","OD_5_02943700","OD",5
"2013.8094","OD_5_02943800","OD",5
"2013.8717","OD_5_02943900","OD",5
"2013.9064","OD_5_02944000","OD",5
"2013.8984","OD_5_02944100","OD",5
"2013.9084","OD_5_02944200","OD",5
"2013.9094","OD_5_02944300","OD",5
"2013.9334","OD_5_02944400","OD",5
"2013.9774","OD_5_02944500","OD",5
"2013.9764","OD_5_02944600","OD",5
"2013.9724","OD_5_02944700","OD",5
"2013.9974","OD_5_02944800","OD",5
"2013.9204","OD_5_02944900","OD",5
"2013.13572","OD_5_02945000","OD",5
"2013.9134","OD_5_02945100","OD",5
"2013.9434","OD_5_02945200","OD",5
"2013.9784","OD_5_02945300","OD",5
"2013.13692","OD_5_02945400","OD",5
"2013.8754","OD_5_02945500","OD",5
"2013.8474","OD_5_02945600","OD",5
"2013.8224","OD_5_02945700","OD",5
"2013.8624","OD_5_02945800","OD",5
"2013.8634","OD_5_02945900","OD",5
"2013.13662","OD_5_02946000","OD",5
"2013.9554","OD_5_02946100","OD",5
"2013.13702","OD_5_02946200","OD",5
"2013.8774","OD_5_02946300","OD",5
"2013.8417","OD_5_02946400","OD",5
"2013.8544","OD_5_02946500","OD",5
"2013.8924","OD_5_02946600","OD",5
"2013.9294","OD_5_02946700","OD",5
"2013.9044","OD_5_02946800","OD",5
"2013.8654","OD_5_02946900","OD",5
"2013.8364","OD_5_02947000","OD",5
"2013.8184","OD_5_02947100","OD",5
"2013.8644","OD_5_02947200","OD",5
"2013.8804","OD_5_02947300","OD",5
"2013.7634","OD_5_02947400","OD",5
"2013.7574","OD_5_02947500","OD",5
"2013.7974","OD_5_02947600","OD",5
"2013.8264","OD_5_02947700","OD",5
"2013.7644","OD_5_02947800","OD",5
"2013.7434","OD_5_02947900","OD",5
"2013.7044","OD_5_02948000","OD",5
"2013.7024","OD_5_02948100","OD",5
"2013.6484","OD_5_02948200","OD",5
"2013.7184","OD_5_02948300","OD",5
"2013.7584","OD_5_02948400","OD",5
"2013.13302","OD_5_02948500","OD",5
"2013.8017","OD_5_02948600","OD",5
"2013.8384","OD_5_02948700","OD",5
"2013.10164","OD_5_02948800","OD",5
"2013.9107","OD_5_02948900","OD",5
"2013.9594","OD_5_02949000","OD",5
"2013.10184","OD_5_02949100","OD",5
"2013.9854","OD_5_02949200","OD",5
"2013.10017","OD_5_02949300","OD",5
"2013.10864","OD_5_02949400","OD",5
"2013.11217","OD_5_02949500","OD",5
"2013.14072","OD_5_02949600","OD",5
"2013.11194","OD_5_02949700","OD",5
"2013.10874","OD_5_02949800","OD",5
"2013.10484","OD_5_02949900","OD",5
"2013.14022","OD_5_02950000","OD",5
"2013.13942","OD_5_02950100","OD",5
"2013.13832","OD_5_02950200","OD",5
"2013.9874","OD_5_02950300","OD",5
"2013.10244","OD_5_02950400","OD",5
"2013.10534","OD_5_02950500","OD",5
"2013.10604","OD_5_02950600","OD",5
"2013.10624","OD_5_02950700","OD",5
"2013.10394","OD_5_02950800","OD",5
"2013.11034","OD_5_02950900","OD",5
"2013.11134","OD_5_02951000","OD",5
"2013.11124","OD_5_02951100","OD",5
"2013.11434","OD_5_02951200","OD",5
"2013.14115","OD_5_02951300","OD",5
"2013.11244","OD_5_02951400","OD",5
"2013.11274","OD_5_02951500","OD",5
"2013.11144","OD_5_02951600","OD",5
"2013.11374","OD_5_02951700","OD",5
"2013.11644","OD_5_02951800","OD",5
"2013.11484","OD_5_02951900","OD",5
"2013.11704","OD_5_02952000","OD",5
"2013.11804","OD_5_02952100","OD",5
"2013.11834","OD_5_02952200","OD",5
"2013.11934","OD_5_02952300","OD",5
"2013.11874","OD_5_02952400","OD",5
"2013.11754","OD_5_02952500","OD",5
"2013.12034","OD_5_02952600","OD",5
"2013.11664","OD_5_02952700","OD",5
"2013.11604","OD_5_02952800","OD",5
"2013.11417","OD_5_02952900","OD",5
"2013.11904","OD_5_02953000","OD",5
"2013.12624","OD_5_02953100","OD",5
"2013.12634","OD_5_02953300","OD",5
"2013.12654","OD_5_02953500","OD",5
"2013.3324","OD_5_02953700","OD",5
"2013.3295","OD_5_02953900","OD",5
"2013.4704","OD_5_02954900","OD",5
"2013.4664","OD_5_02955200","OD",5
"2013.12763","OD_5_02955400","OD",5
"2013.12703","OD_5_02955500","OD",5
"2013.12783","OD_5_02955600","OD",5
"2013.3944","OD_5_02955800","OD",5
"2013.4544","OD_5_02955900","OD",5
"2013.5417","OD_5_02956000","OD",5
"2013.5244","OD_5_02956100","OD",5
"2013.5034","OD_5_02956200","OD",5
"2013.4634","OD_5_02956300","OD",5
"2013.4304","OD_5_02956400","OD",5
"2013.12733","OD_5_02956500","OD",5
"2013.3584","OD_5_02956600","OD",5
"2013.4194","OD_5_02956700","OD",5
"2013.12743","OD_5_02956800","OD",5
"2013.4584","OD_5_02956900","OD",5
"2013.12683","OD_5_02957000","OD",5
"2013.5004","OD_5_02957100","OD",5
"2013.5794","OD_5_02957200","OD",5
"2013.5144","OD_5_02957300","OD",5
"2013.6134","OD_5_02957400","OD",5
"2013.6294","OD_5_02957500","OD",5
"2013.5674","OD_5_02957600","OD",5
"2013.12983","OD_5_02957700","OD",5
"2013.12993","OD_5_02957800","OD",5
"2013.12893","OD_5_02957900","OD",5
"2013.13033","OD_5_02958000","OD",5
"2013.13003","OD_5_02958100","OD",5
"2013.5834","OD_5_02958200","OD",5
"2013.12943","OD_5_02958300","OD",5
"2013.5854","OD_5_02958400","OD",5
"2013.5984","OD_5_02958500","OD",5
"2013.6004","OD_5_02958600","OD",5
"2013.5374","OD_5_02958700","OD",5
"2013.5964","OD_5_02958800","OD",5
"2013.6154","OD_5_02958900","OD",5
"2013.13082","OD_5_02959000","OD",5
"2013.5844","OD_5_02959100","OD",5
"2013.12863","OD_5_02959200","OD",5
"2013.5574","OD_5_02959300","OD",5
"2013.6184","OD_5_02959400","OD",5
"2013.6304","OD_5_02959500","OD",5
"2013.5944","OD_5_02959600","OD",5
"2013.5564","OD_5_02959700","OD",5
"2013.5384","OD_5_02959800","OD",5
"2013.6074","OD_5_02959900","OD",5
"2013.6794","OD_5_02960400","OD",5
"2013.6964","OD_5_02960500","OD",5
"2013.6324","OD_5_02960600","OD",5
"2013.13062","OD_5_02960700","OD",5
"2013.6734","OD_5_02960800","OD",5
"2013.7217","OD_5_02960900","OD",5
"2013.13322","OD_5_02961000","OD",5
"2013.7264","OD_5_02961100","OD",5
"2013.6974","OD_5_02961200","OD",5
"2013.13182","OD_5_02961300","OD",5
"2013.7054","OD_5_02961400","OD",5
"2013.6574","OD_5_02961500","OD",5
"2013.13132","OD_5_02961600","OD",5
"2013.7017","OD_5_02961700","OD",5
"2013.7204","OD_5_02961800","OD",5
"2013.7254","OD_5_02961900","OD",5
"2013.13115","OD_5_02962000","OD",5
"2013.6604","OD_5_02962100","OD",5
"2013.6694","OD_5_02962200","OD",5
"2013.6944","OD_5_02962300","OD",5
"2013.7107","OD_5_02962400","OD",5
"2013.7274","OD_5_02962500","OD",5
"2013.7754","OD_5_02962600","OD",5
"2013.8024","OD_5_02962700","OD",5
"2013.7944","OD_5_02962800","OD",5
"2013.8444","OD_5_02962900","OD",5
"2013.8244","OD_5_02963000","OD",5
"2013.7964","OD_5_02963100","OD",5
"2013.7904","OD_5_02963200","OD",5
"2013.8574","OD_5_02963300","OD",5
"2013.8034","OD_5_02963400","OD",5
"2013.7817","OD_5_02963500","OD",5
"2013.8524","OD_5_02963600","OD",5
"2013.8434","OD_5_02963700","OD",5
"2013.13382","OD_5_02963800","OD",5
"2013.7784","OD_5_02963900","OD",5
"2013.7144","OD_5_02964000","OD",5
"2013.7404","OD_5_02964100","OD",5
"2013.7717","OD_5_02964200","OD",5
"2013.8254","OD_5_02964300","OD",5
"2013.8594","OD_5_02964400","OD",5
"2013.13502","OD_5_02964500","OD",5
"2013.8234","OD_5_02964600","OD",5
"2013.7334","OD_5_02964700","OD",5
"2013.7474","OD_5_02964800","OD",5
"2013.13392","OD_5_02964900","OD",5
"2013.8204","OD_5_02965000","OD",5
"2013.8394","OD_5_02965100","OD",5
"2013.8144","OD_5_02965200","OD",5
"2013.7884","OD_5_02965300","OD",5
"2013.7364","OD_5_02965400","OD",5
"2013.7374","OD_5_02965500","OD",5
"2013.13315","OD_5_02965600","OD",5
"2013.7724","OD_5_02965700","OD",5
"2013.7824","OD_5_02965800","OD",5
"2013.8317","OD_5_02965900","OD",5
"2013.7917","OD_5_02966000","OD",5
"2013.7417","OD_5_02966100","OD",5
"2013.7454","OD_5_02966200","OD",5
"2013.13242","OD_5_02966300","OD",5
"2013.13472","OD_5_02966500","OD",5
"2013.8164","OD_5_02966600","OD",5
"2013.9224","OD_5_02966700","OD",5
"2013.9124","OD_5_02966800","OD",5
"2013.8404","OD_5_02966900","OD",5
"2013.13592","OD_5_02967000","OD",5
"2013.13552","OD_5_02967100","OD",5
"2013.8684","OD_5_02967200","OD",5
"2013.9074","OD_5_02967300","OD",5
"2013.8864","OD_5_02967400","OD",5
"2013.13542","OD_5_02967500","OD",5
"2013.9217","OD_5_02967600","OD",5
"2013.13722","OD_5_02967700","OD",5
"2013.9717","OD_5_02967800","OD",5
"2013.9517","OD_5_02967900","OD",5
"2013.8964","OD_5_02968000","OD",5
"2013.9004","OD_5_02968100","OD",5
"2013.8934","OD_5_02968200","OD",5
"2013.13632","OD_5_02968300","OD",5
"2013.9417","OD_5_02968400","OD",5
"2013.9934","OD_5_02968500","OD",5
"2013.9884","OD_5_02968600","OD",5
"2013.9804","OD_5_02968700","OD",5
"2013.13762","OD_5_02968800","OD",5
"2013.10124","OD_5_02968900","OD",5
"2013.13815","OD_5_02969000","OD",5
"2013.10004","OD_5_02969100","OD",5
"2013.9964","OD_5_02969200","OD",5
"2013.9494","OD_5_02969300","OD",5
"2013.10144","OD_5_02969400","OD",5
"2013.10354","OD_5_02969500","OD",5
"2013.10274","OD_5_02969600","OD",5
"2013.10117","OD_5_02969700","OD",5
"2013.9544","OD_5_02969800","OD",5
"2013.9374","OD_5_02969900","OD",5
"2013.9994","OD_5_02970000","OD",5
"2013.7684","OD_5_02970200","OD",5
"2013.8694","OD_5_02970300","OD",5
"2013.8894","OD_5_02970400","OD",5
"2013.8734","OD_5_02970500","OD",5
"2013.8817","OD_5_02970600","OD",5
"2013.8494","OD_5_02970700","OD",5
"2013.7854","OD_5_02970800","OD",5
"2013.8784","OD_5_02970900","OD",5
"2013.9024","OD_5_02971000","OD",5
"2013.9424","OD_5_02971100","OD",5
"2013.8704","OD_5_02971200","OD",5
"2013.9174","OD_5_02971300","OD",5
"2013.9164","OD_5_02971400","OD",5
"2013.8904","OD_5_02971500","OD",5
"2013.8517","OD_5_02971600","OD",5
"2013.8564","OD_5_02971700","OD",5
"2013.8424","OD_5_02971800","OD",5
"2013.7954","OD_5_02971900","OD",5
"2013.13532","OD_5_02972000","OD",5
"2013.9144","OD_5_02972100","OD",5
"2013.8584","OD_5_02972200","OD",5
"2013.8994","OD_5_02972300","OD",5
"2013.9034","OD_5_02972400","OD",5
"2013.9584","OD_5_02972500","OD",5
"2013.9654","OD_5_02972600","OD",5
"2013.9744","OD_5_02972700","OD",5
"2013.9794","OD_5_02972800","OD",5
"2013.9574","OD_5_02972900","OD",5
"2013.9474","OD_5_02973000","OD",5
"2013.9564","OD_5_02973100","OD",5
"2013.9704","OD_5_02973200","OD",5
"2013.9924","OD_5_02973300","OD",5
"2013.9664","OD_5_02973400","OD",5
"2013.9674","OD_5_02973500","OD",5
"2013.9617","OD_5_02973600","OD",5
"2013.9284","OD_5_02973700","OD",5
"2013.13615","OD_5_02973800","OD",5
"2013.9244","OD_5_02973900","OD",5
"2013.9364","OD_5_02974000","OD",5
"2013.13802","OD_5_02974100","OD",5
"2013.10094","OD_5_02974200","OD",5
"2013.13772","OD_5_02974300","OD",5
"2013.10294","OD_5_02974400","OD",5
"2013.10584","OD_5_02974500","OD",5
"2013.10804","OD_5_02974600","OD",5
"2013.10174","OD_5_02974700","OD",5
"2013.13822","OD_5_02974800","OD",5
"2013.10284","OD_5_02974900","OD",5
"2013.10324","OD_5_02975000","OD",5
"2013.10564","OD_5_02975100","OD",5
"2013.13982","OD_5_02975200","OD",5
"2013.10894","OD_5_02975300","OD",5
"2013.10704","OD_5_02975400","OD",5
"2013.11624","OD_5_02975500","OD",5
"2013.11744","OD_5_02975600","OD",5
"2013.12004","OD_5_02975700","OD",5
"2013.10454","OD_5_02975800","OD",5
"2013.10107","OD_5_02975900","OD",5
"2013.13842","OD_5_02976000","OD",5
"2013.13852","OD_5_02976100","OD",5
"2013.10474","OD_5_02976200","OD",5
"2013.10264","OD_5_02976300","OD",5
"2013.10074","OD_5_02976400","OD",5
"2013.13782","OD_5_02976500","OD",5
"2013.10134","OD_5_02976600","OD",5
"2013.9844","OD_5_02976700","OD",5
"2013.13892","OD_5_02976800","OD",5
"2013.13902","OD_5_02976900","OD",5
