UniqueID,Surge_A26_,Surge_A29_,Surge_A37_,Surge_A38_,Surge_A39_,Surge_A50_,Surge_A33_,Surge_A41_,Surge_A48_,Surge_A34_,Surge_A44_,Surge_A43_,Surge_A55_,Surge_A47_,Surge_A12_,Surge_A46_,Duplicate
AP_3_01616400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01695300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01613500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01711700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01613400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01536600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01639300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01637900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01616500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01638700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01615300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01615800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01536100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01635500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01615600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01613600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01712200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01712100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01696400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01712000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01615400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01422000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01613700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01639200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01639000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01616600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01712300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01615500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01616900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01696500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01696600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01696000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01616700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01536200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01614000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01638600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01613900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01536400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01613800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01695900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01616800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01614100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01615700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01536300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01696700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01639900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01639700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01711900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01614500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01695800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01711800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01713900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01614400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01695700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01614800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01639600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01695500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01614700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01695600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01695400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01713300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01614300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01614200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01713400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01645700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01640600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01713200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01636100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01614600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01617400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01645600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01636200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01713600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01618700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01714000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01713100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01697900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01640900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01637700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01624500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01645400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01645300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01713000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01708200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01713700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01645800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01708400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01697300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01713500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01640700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01712900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01643200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01697800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01708100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01697700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01642800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01646400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01644600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01645200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01645000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01619400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01708300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01697600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01697500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01641400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01643100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01645100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01687100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01708500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01691900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01646600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01615100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01643400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01687200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01643300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01699900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01636900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01708600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01693300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01646700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01693400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01644900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01646000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_41306000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Unique
AP_3_01644100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01693000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01687600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01623800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01708700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01643500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01646200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01699800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01646100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01646800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01708800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01646900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01699400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01700800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01687300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01692800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01714500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Unique
AP_3_01710800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01710700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01710900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01714900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01647400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01687500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01693100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01643800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01700100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01620600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01709000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01708900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01623900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01693200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01643900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01687400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01710600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01710400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01623700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01634100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01634200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01622500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01693500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01699300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01700700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01624100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01643600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01700600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01634400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01694600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01698900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01624200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01621800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01699100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01626700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01686600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01693600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01693700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01709200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01687700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01700900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01700500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01699200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01635000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01710100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01633900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01688500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01686700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01634000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01709100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01647300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01686800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01688600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01694500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01710500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01687000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01634900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01693800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01622700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01686900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01701700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01694700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01688700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01622000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01623200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01633800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01622400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01694400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01647500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01624800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01711100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01701600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01635200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01695100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01688200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01634800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01622100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01633700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01694900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
AP_3_01622300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unique
