"UniqueID","saline_pixel_count","saline_area_m2","State","District","Year"
"OD_3_01589800",5.16966009140015,4652.69408226013,"OD",3,2024
"OD_3_01709800",830.648864746094,747583.978271484,"OD",3,2024
"OD_3_01587600",27.6088256835938,24847.9431152344,"OD",3,2024
"OD_3_01710300",2.52896356582642,2276.06720924377,"OD",3,2024
"OD_3_01710500",938.791015625,844911.9140625,"OD",3,2024
"OD_3_01709200",777.941528320312,700147.375488281,"OD",3,2024
"OD_3_01709400",807.912658691406,727121.392822266,"OD",3,2024
"OD_3_01709500",617.213989257812,555492.590332031,"OD",3,2024
"OD_3_01709900",574.56884765625,517111.962890625,"OD",3,2024
"OD_3_01588200",10.1859378814697,9167.34409332275,"OD",3,2024
"OD_3_01586000",4,3600,"OD",3,2024
"OD_3_01710100",516.507385253906,464856.646728516,"OD",3,2024
"OD_3_01587200",0,0,"OD",3,2024
"OD_3_01709300",617.247741699219,555522.967529297,"OD",3,2024
"OD_3_01589900",19.4608535766602,17514.7682189941,"OD",3,2024
"OD_3_01590200",1,900,"OD",3,2024
"OD_3_01585700",4,3600,"OD",3,2024
"OD_3_01590000",2,1800,"OD",3,2024
"OD_3_01708200",632.318176269531,569086.358642578,"OD",3,2024
"OD_3_01585600",0,0,"OD",3,2024
"OD_3_01708500",212.108413696289,190897.57232666,"OD",3,2024
"OD_3_01708900",632.18359375,568965.234375,"OD",3,2024
"OD_3_01589000",0,0,"OD",3,2024
"OD_3_01585500",0,0,"OD",3,2024
"OD_3_01708800",1173.11743164062,1055805.68847656,"OD",3,2024
"OD_3_01588400",0,0,"OD",3,2024
"OD_3_01585800",0,0,"OD",3,2024
"OD_3_01709700",594.249145507812,534824.230957031,"OD",3,2024
"OD_3_01710400",31.0475883483887,27942.8295135498,"OD",3,2024
"OD_3_01585400",0,0,"OD",3,2024
"OD_3_01587300",16,14400,"OD",3,2024
"OD_3_01710200",486.525634765625,437873.071289062,"OD",3,2024
"OD_3_01710000",407.037933349609,366334.140014648,"OD",3,2024
"OD_3_01587700",82.9580383300781,74662.2344970703,"OD",3,2024
"OD_3_01589400",2,1800,"OD",3,2024
"OD_3_01588800",1,900,"OD",3,2024
"OD_3_01589100",1,900,"OD",3,2024
"OD_3_01711000",617.909606933594,556118.646240234,"OD",3,2024
"OD_3_01589200",0,0,"OD",3,2024
"OD_3_01711100",724.893371582031,652404.034423828,"OD",3,2024
"OD_3_01590300",0,0,"OD",3,2024
"OD_3_01711200",778.496337890625,700646.704101562,"OD",3,2024
"OD_3_01587900",5,4500,"OD",3,2024
"OD_3_01585300",0,0,"OD",3,2024
"OD_3_01588600",0,0,"OD",3,2024
"OD_3_01711700",957.697509765625,861927.758789062,"OD",3,2024
"OD_3_01589300",1,900,"OD",3,2024
"OD_3_01712800",60.7401580810547,54666.1422729492,"OD",3,2024
"OD_3_01588100",0,0,"OD",3,2024
"OD_3_01712300",917.536010742188,825782.409667969,"OD",3,2024
"OD_3_01711800",1133.24865722656,1019923.79150391,"OD",3,2024
"OD_3_01589500",0,0,"OD",3,2024
"OD_3_01588500",0,0,"OD",3,2024
"OD_3_01588900",0,0,"OD",3,2024
"OD_3_01712900",369.970031738281,332973.028564453,"OD",3,2024
"OD_3_01588000",1,900,"OD",3,2024
"OD_3_01587800",2,1800,"OD",3,2024
"OD_3_01591000",0.44059893488884,396.539041399956,"OD",3,2024
"OD_3_01712700",903.921325683594,813529.193115234,"OD",3,2024
"OD_3_01593100",1,900,"OD",3,2024
"OD_3_01585200",0,0,"OD",3,2024
"OD_3_01713000",8.23248958587646,7409.24062728882,"OD",3,2024
"OD_3_01590100",1.55940103530884,1403.46093177795,"OD",3,2024
"OD_3_01589700",0,0,"OD",3,2024
"OD_3_01590600",0.583048760890961,524.743884801865,"OD",3,2024
"OD_3_01592500",0,0,"OD",3,2024
"OD_3_01593200",0.924492657184601,832.043391466141,"OD",3,2024
"OD_3_01592400",0,0,"OD",3,2024
"OD_3_01589600",0,0,"OD",3,2024
"OD_3_01591400",0,0,"OD",3,2024
"OD_3_01590500",1,900,"OD",3,2024
"OD_3_01592000",0.00164764653891325,1.48288188502192,"OD",3,2024
"OD_3_01710600",1160.0380859375,1044034.27734375,"OD",3,2024
"OD_3_01590400",0,0,"OD",3,2024
"OD_3_01593800",151.122833251953,136010.549926758,"OD",3,2024
"OD_3_01710900",994.279846191406,894851.861572266,"OD",3,2024
"OD_3_01590900",0,0,"OD",3,2024
"OD_3_01593000",2,1800,"OD",3,2024
"OD_3_01592600",0,0,"OD",3,2024
"OD_3_01594100",65.1588287353516,58642.9458618164,"OD",3,2024
"OD_3_01591600",3,2700,"OD",3,2024
"OD_3_01593300",0.449302583932877,404.372325539589,"OD",3,2024
"OD_3_01590700",0.416951239109039,375.256115198135,"OD",3,2024
"OD_3_01711300",962.377502441406,866139.752197266,"OD",3,2024
"OD_3_01591500",2,1800,"OD",3,2024
"OD_3_01593400",0,0,"OD",3,2024
"OD_3_01711600",711.320434570312,640188.391113281,"OD",3,2024
"OD_3_01593900",224.12629699707,201713.667297363,"OD",3,2024
"OD_3_01596900",0,0,"OD",3,2024
"OD_3_01591200",0,0,"OD",3,2024
"OD_3_01591900",0,0,"OD",3,2024
"OD_3_01712200",679.857360839844,611871.624755859,"OD",3,2024
"OD_3_01711900",734.751586914062,661276.428222656,"OD",3,2024
"OD_3_01591300",0,0,"OD",3,2024
"OD_3_01593700",4.07550716400146,3667.95644760132,"OD",3,2024
"OD_3_01591700",0.998352348804474,898.517113924026,"OD",3,2024
"OD_3_01590800",1,900,"OD",3,2024
"OD_3_01592300",0,0,"OD",3,2024
"OD_3_01594200",257.381195068359,231643.075561523,"OD",3,2024
"OD_3_01591800",0,0,"OD",3,2024
"OD_3_01712400",278.558959960938,250703.063964844,"OD",3,2024
"OD_3_01594400",134.069747924805,120662.773132324,"OD",3,2024
"OD_3_01592700",0,0,"OD",3,2024
"OD_3_01592800",0,0,"OD",3,2024
"OD_3_01591100",0,0,"OD",3,2024
"OD_3_01592900",1,900,"OD",3,2024
"OD_3_01712600",444.288787841797,399859.909057617,"OD",3,2024
"OD_3_01713500",1,900,"OD",3,2024
"OD_3_01592100",0,0,"OD",3,2024
"OD_3_01593600",53.5603179931641,48204.2861938477,"OD",3,2024
"OD_3_01592200",0,0,"OD",3,2024
"OD_3_01594300",91.5476837158203,82392.9153442383,"OD",3,2024
"OD_3_01596100",0,0,"OD",3,2024
"OD_3_01593500",0,0,"OD",3,2024
"OD_3_01596200",0,0,"OD",3,2024
"OD_3_01713600",1816.87524414062,1635187.71972656,"OD",3,2024
"OD_3_01595800",5,4500,"OD",3,2024
"OD_3_01710700",1235.4794921875,1111931.54296875,"OD",3,2024
"OD_3_01596600",0,0,"OD",3,2024
"OD_3_01710800",1127.06701660156,1014360.31494141,"OD",3,2024
"OD_3_01711400",659.04833984375,593143.505859375,"OD",3,2024
"OD_3_01595300",217.52360534668,195771.244812012,"OD",3,2024
"OD_3_01711500",547.941284179688,493147.155761719,"OD",3,2024
"OD_3_01712000",500.397644042969,450357.879638672,"OD",3,2024
"OD_3_01595700",0,0,"OD",3,2024
"OD_3_01712100",557.643737792969,501879.364013672,"OD",3,2024
"OD_3_01595100",1328.06640625,1195259.765625,"OD",3,2024
"OD_3_01596800",3,2700,"OD",3,2024
"OD_3_01595400",66.0868072509766,59478.1265258789,"OD",3,2024
"OD_3_01596700",0,0,"OD",3,2024
"OD_3_01595200",368.005065917969,331204.559326172,"OD",3,2024
"OD_3_01595500",83.6151809692383,75253.6628723145,"OD",3,2024
"OD_3_01602000",2,1800,"OD",3,2024
"OD_3_01596000",1,900,"OD",3,2024
"OD_3_01595600",57.08447265625,51376.025390625,"OD",3,2024
"OD_3_01596300",0,0,"OD",3,2024
"OD_3_01597800",0,0,"OD",3,2024
"OD_3_01595900",0,0,"OD",3,2024
"OD_3_01599000",449.047546386719,404142.791748047,"OD",3,2024
"OD_3_01604700",1,900,"OD",3,2024
"OD_3_01596500",0,0,"OD",3,2024
"OD_3_01596400",0,0,"OD",3,2024
"OD_3_01599200",623.046936035156,560742.242431641,"OD",3,2024
"OD_3_01597000",0,0,"OD",3,2024
"OD_3_01598900",183.875213623047,165487.692260742,"OD",3,2024
"OD_3_01598100",5,4500,"OD",3,2024
"OD_3_01598500",102.668006896973,92401.2062072754,"OD",3,2024
"OD_3_01598200",24.4167385101318,21975.0646591187,"OD",3,2024
"OD_3_01597200",0,0,"OD",3,2024
"OD_3_01597600",0,0,"OD",3,2024
"OD_3_01597300",1,900,"OD",3,2024
"OD_3_01604600",0,0,"OD",3,2024
"OD_3_01598700",118.697372436523,106827.635192871,"OD",3,2024
"OD_3_01714200",723.808898925781,651428.009033203,"OD",3,2024
"OD_3_01599100",684.342468261719,615908.221435547,"OD",3,2024
"OD_3_01714100",28.0110492706299,25209.9443435669,"OD",3,2024
"OD_3_01597500",0,0,"OD",3,2024
"OD_3_01598600",466.499298095703,419849.368286133,"OD",3,2024
"OD_3_01604900",0,0,"OD",3,2024
"OD_3_01713800",130.812316894531,117731.085205078,"OD",3,2024
"OD_3_01597400",0,0,"OD",3,2024
"OD_3_01597100",0,0,"OD",3,2024
"OD_3_01713700",523.278381347656,470950.543212891,"OD",3,2024
"OD_3_01598800",185.54753112793,166992.778015137,"OD",3,2024
"OD_3_01605000",0,0,"OD",3,2024
"OD_3_01606100",0,0,"OD",3,2024
"OD_3_01598000",11.0467872619629,9942.1085357666,"OD",3,2024
"OD_3_01597700",0,0,"OD",3,2024
"OD_3_01606000",0,0,"OD",3,2024
"OD_3_01605500",0,0,"OD",3,2024
"OD_3_01598400",40.9728622436523,36875.5760192871,"OD",3,2024
"OD_3_01598300",12.4043083190918,11163.8774871826,"OD",3,2024
"OD_3_01604800",1,900,"OD",3,2024
"OD_3_01597900",2,1800,"OD",3,2024
"OD_3_01599500",169.418914794922,152477.02331543,"OD",3,2024
"OD_3_01605600",8,7200,"OD",3,2024
"OD_3_01605200",0,0,"OD",3,2024
"OD_3_01714000",653.231384277344,587908.245849609,"OD",3,2024
"OD_3_01605900",0,0,"OD",3,2024
"OD_3_01714300",198.631454467773,178768.309020996,"OD",3,2024
"OD_3_01602200",1,900,"OD",3,2024
"OD_3_01715800",0,0,"OD",3,2024
"OD_3_01713900",401.042541503906,360938.287353516,"OD",3,2024
"OD_3_01714900",385.476715087891,346929.043579102,"OD",3,2024
"OD_3_01599600",496.132171630859,446518.954467773,"OD",3,2024
"OD_3_01605400",0.252426445484161,227.183800935745,"OD",3,2024
"OD_3_01604500",0,0,"OD",3,2024
"OD_3_01600100",260.913543701172,234822.189331055,"OD",3,2024
"OD_3_01715000",188.300064086914,169470.057678223,"OD",3,2024
"OD_3_01715100",141.734481811523,127561.033630371,"OD",3,2024
"OD_3_01600400",50,45000,"OD",3,2024
"OD_3_01612900",0,0,"OD",3,2024
"OD_3_01600000",305.300048828125,274770.043945312,"OD",3,2024
"OD_3_01604400",0,0,"OD",3,2024
"OD_3_01715700",0.708228170871735,637.405353784561,"OD",3,2024
"OD_3_01715400",174.547241210938,157092.517089844,"OD",3,2024
"OD_3_01605300",0,0,"OD",3,2024
"OD_3_01606200",0,0,"OD",3,2024
"OD_3_01605700",2.74757361412048,2472.81625270844,"OD",3,2024
"OD_3_01600500",0,0,"OD",3,2024
"OD_3_01600600",6.39790534973145,5758.1148147583,"OD",3,2024
"OD_3_01605800",0,0,"OD",3,2024
"OD_3_01599700",152.358108520508,137122.297668457,"OD",3,2024
"OD_3_01607000",0,0,"OD",3,2024
"OD_3_01600300",312.078948974609,280871.054077148,"OD",3,2024
"OD_3_01602300",0,0,"OD",3,2024
"OD_3_01614100",4.82774686813354,4344.97218132019,"OD",3,2024
"OD_3_01605100",0,0,"OD",3,2024
"OD_3_01600200",204.11116027832,183700.044250488,"OD",3,2024
"OD_3_01715300",462.436126708984,416192.514038086,"OD",3,2024
"OD_3_01602900",0,0,"OD",3,2024
"OD_3_01715900",0,0,"OD",3,2024
"OD_3_01606300",0,0,"OD",3,2024
"OD_3_01599900",276.962493896484,249266.244506836,"OD",3,2024
"OD_3_01599800",167.104141235352,150393.727111816,"OD",3,2024
"OD_3_01714800",139.502258300781,125552.032470703,"OD",3,2024
"OD_3_01602400",0,0,"OD",3,2024
"OD_3_01606700",0,0,"OD",3,2024
"OD_3_01602800",0,0,"OD",3,2024
"OD_3_01600700",81.3700180053711,73233.016204834,"OD",3,2024
"OD_3_01614200",10,9000,"OD",3,2024
"OD_3_01606500",0,0,"OD",3,2024
"OD_3_01600900",184.432968139648,165989.671325684,"OD",3,2024
"OD_3_01715500",206.857192993164,186171.473693848,"OD",3,2024
"OD_3_01716000",1,900,"OD",3,2024
"OD_3_01714600",80.7765960693359,72698.9364624023,"OD",3,2024
"OD_3_01602500",0,0,"OD",3,2024
"OD_3_01606400",0,0,"OD",3,2024
"OD_3_01606900",0,0,"OD",3,2024
"OD_3_01613700",163.986175537109,147587.557983398,"OD",3,2024
"OD_3_01602600",0,0,"OD",3,2024
"OD_3_01614400",7,6300,"OD",3,2024
"OD_3_01715600",301.613616943359,271452.255249023,"OD",3,2024
"OD_3_01604200",1,900,"OD",3,2024
"OD_3_01606800",6,5400,"OD",3,2024
"OD_3_01604300",0,0,"OD",3,2024
"OD_3_01607100",0,0,"OD",3,2024
"OD_3_01601000",137.992263793945,124193.037414551,"OD",3,2024
"OD_3_01614800",63.3287658691406,56995.8892822266,"OD",3,2024
"OD_3_01600800",62.727710723877,56454.9396514893,"OD",3,2024
"OD_3_01601100",355.737823486328,320164.041137695,"OD",3,2024
"OD_3_01603100",0,0,"OD",3,2024
"OD_3_01717500",388.295989990234,349466.390991211,"OD",3,2024
"OD_3_01606600",0,0,"OD",3,2024
"OD_3_01614300",2.11840343475342,1906.56309127808,"OD",3,2024
"OD_3_01613000",0,0,"OD",3,2024
"OD_3_01607200",0,0,"OD",3,2024
"OD_3_01602700",0,0,"OD",3,2024
"OD_3_01614000",0,0,"OD",3,2024
"OD_3_01614600",74.0218963623047,66619.7067260742,"OD",3,2024
"OD_3_01612800",1.00000417232513,900.003755092621,"OD",3,2024
"OD_3_01603200",0,0,"OD",3,2024
"OD_3_01614500",6.53093528747559,5877.84175872803,"OD",3,2024
"OD_3_01607400",0,0,"OD",3,2024
"OD_3_01716900",384.898559570312,346408.703613281,"OD",3,2024
"OD_3_01612000",2,1800,"OD",3,2024
"OD_3_01716400",0,0,"OD",3,2024
"OD_3_01611900",0,0,"OD",3,2024
"OD_3_01603400",0,0,"OD",3,2024
"OD_3_01613900",1.00997924804688,908.981323242188,"OD",3,2024
"OD_3_01601200",48.546443939209,43691.7995452881,"OD",3,2024
"OD_3_01716700",193.826538085938,174443.884277344,"OD",3,2024
"OD_3_01717700",190.651748657227,171586.573791504,"OD",3,2024
"OD_3_01613100",0,0,"OD",3,2024
"OD_3_01603900",0,0,"OD",3,2024
"OD_3_01612100",2,1800,"OD",3,2024
"OD_3_01603300",0,0,"OD",3,2024
"OD_3_01611800",0,0,"OD",3,2024
"OD_3_01604100",0,0,"OD",3,2024
"OD_3_01717400",196.938217163086,177244.395446777,"OD",3,2024
"OD_3_01613800",1.99002075195312,1791.01867675781,"OD",3,2024
"OD_3_01612700",0.999995827674866,899.996244907379,"OD",3,2024
"OD_3_01601300",18.6568622589111,16791.17603302,"OD",3,2024
"OD_3_01601500",200.354614257812,180319.152832031,"OD",3,2024
"OD_3_01607300",0,0,"OD",3,2024
"OD_3_01614700",0,0,"OD",3,2024
"OD_3_01612600",8,7200,"OD",3,2024
"OD_3_01611600",0,0,"OD",3,2024
"OD_3_01613200",5,4500,"OD",3,2024
"OD_3_01603800",0,0,"OD",3,2024
"OD_3_01611500",2,1800,"OD",3,2024
"OD_3_01601400",111.395278930664,100255.751037598,"OD",3,2024
"OD_3_01603500",0,0,"OD",3,2024
"OD_3_01716600",139.089248657227,125180.323791504,"OD",3,2024
"OD_3_01716300",98.4114837646484,88570.3353881836,"OD",3,2024
"OD_3_01611700",0,0,"OD",3,2024
"OD_3_01613500",3.18607902526855,2867.4711227417,"OD",3,2024
"OD_3_01718000",16.1611003875732,14544.9903488159,"OD",3,2024
"OD_3_01613400",0,0,"OD",3,2024
"OD_3_01614900",50.9989395141602,45899.0455627441,"OD",3,2024
"OD_3_01725000",121.094886779785,108985.398101807,"OD",3,2024
"OD_3_01717000",141.654968261719,127489.471435547,"OD",3,2024
"OD_3_01612200",0,0,"OD",3,2024
"OD_3_01717900",42.7388076782227,38464.9269104004,"OD",3,2024
"OD_3_01604000",0,0,"OD",3,2024
"OD_3_01601900",1.13743710517883,1023.69339466095,"OD",3,2024
"OD_3_01607500",0,0,"OD",3,2024
"OD_3_01716100",257.463317871094,231716.986083984,"OD",3,2024
"OD_3_01601600",147.195190429688,132475.671386719,"OD",3,2024
"OD_3_01717300",221.011215209961,198910.093688965,"OD",3,2024
"OD_3_01603700",0,0,"OD",3,2024
"OD_3_01612500",0,0,"OD",3,2024
"OD_3_01613600",3,2700,"OD",3,2024
"OD_3_01615900",0,0,"OD",3,2024
"OD_3_01601800",242.393936157227,218154.542541504,"OD",3,2024
"OD_3_01717100",561.3408203125,505206.73828125,"OD",3,2024
"OD_3_01716200",2154.03833007812,1938634.49707031,"OD",3,2024
"OD_3_01724900",52.1221542358398,46909.9388122559,"OD",3,2024
"OD_3_01603600",0,0,"OD",3,2024
"OD_3_01601700",49.9812240600586,44983.1016540527,"OD",3,2024
"OD_3_01611400",0,0,"OD",3,2024
"OD_3_01716500",1102.150390625,991935.3515625,"OD",3,2024
"OD_3_01613300",15,13500,"OD",3,2024
"OD_3_01612300",0,0,"OD",3,2024
"OD_3_01607600",0,0,"OD",3,2024
"OD_3_01616100",0,0,"OD",3,2024
"OD_3_01611300",0,0,"OD",3,2024
"OD_3_01607700",0,0,"OD",3,2024
"OD_3_01612400",0,0,"OD",3,2024
"OD_3_01611200",2,1800,"OD",3,2024
"OD_3_01615000",25.9748630523682,23377.3767471313,"OD",3,2024
"OD_3_01717200",115.701904296875,104131.713867188,"OD",3,2024
"OD_3_01610600",1,900,"OD",3,2024
"OD_3_01608200",0,0,"OD",3,2024
"OD_3_01615400",0,0,"OD",3,2024
"OD_3_01718100",0,0,"OD",3,2024
"OD_3_01610900",0,0,"OD",3,2024
"OD_3_01719000",26.4189224243164,23777.0301818848,"OD",3,2024
"OD_3_01718900",3,2700,"OD",3,2024
"OD_3_01615300",0,0,"OD",3,2024
"OD_3_01607800",0,0,"OD",3,2024
"OD_3_01725900",4.69295215606689,4223.65694046021,"OD",3,2024
"OD_3_01611000",0,0,"OD",3,2024
"OD_3_01608600",0,0,"OD",3,2024
"OD_3_01608500",0,0,"OD",3,2024
"OD_3_01726000",0,0,"OD",3,2024
"OD_3_01611100",0,0,"OD",3,2024
"OD_3_01610800",0,0,"OD",3,2024
"OD_3_01719600",19.2494010925293,17324.4609832764,"OD",3,2024
"OD_3_01615200",0,0,"OD",3,2024
"OD_3_01724800",391.031646728516,351928.482055664,"OD",3,2024
"OD_3_01726400",0,0,"OD",3,2024
"OD_3_01608700",0,0,"OD",3,2024
"OD_3_01610500",1,900,"OD",3,2024
"OD_3_01616000",2,1800,"OD",3,2024
"OD_3_01719100",14.9516010284424,13456.4409255981,"OD",3,2024
"OD_3_01720800",9.90424251556396,8913.81826400757,"OD",3,2024
"OD_3_01607900",0,0,"OD",3,2024
"OD_3_01615100",247.456283569336,222710.655212402,"OD",3,2024
"OD_3_01719200",9.11714267730713,8205.42840957642,"OD",3,2024
"OD_3_01718800",21.8366088867188,19652.9479980469,"OD",3,2024
"OD_3_01721100",989.141906738281,890227.716064453,"OD",3,2024
"OD_3_01615800",0,0,"OD",3,2024
"OD_3_01725100",1.1808089017868,1062.72801160812,"OD",3,2024
"OD_3_01608400",0,0,"OD",3,2024
"OD_3_01720400",57.5700836181641,51813.0752563477,"OD",3,2024
"OD_3_01721000",400.545989990234,360491.390991211,"OD",3,2024
"OD_3_01608100",0,0,"OD",3,2024
"OD_3_01726500",0,0,"OD",3,2024
"OD_3_01718400",0,0,"OD",3,2024
"OD_3_01719400",14.1959447860718,12776.3503074646,"OD",3,2024
"OD_3_01610200",0,0,"OD",3,2024
"OD_3_01718500",118.580291748047,106722.262573242,"OD",3,2024
"OD_3_01720000",45.9574356079102,41361.6920471191,"OD",3,2024
"OD_3_01720900",86.0000762939453,77400.0686645508,"OD",3,2024
"OD_3_01608000",0,0,"OD",3,2024
"OD_3_01719800",164.622116088867,148159.90447998,"OD",3,2024
"OD_3_01720300",5.53559875488281,4982.03887939453,"OD",3,2024
"OD_3_02167300",0,0,"OD",3,2024
"OD_3_01610100",0.696363866329193,626.727479696274,"OD",3,2024
"OD_3_01726300",1,900,"OD",3,2024
"OD_3_01610400",0,0,"OD",3,2024
"OD_3_01610000",0,0,"OD",3,2024
"OD_3_01720500",54.3142509460449,48882.8258514404,"OD",3,2024
"OD_3_01610700",0,0,"OD",3,2024
"OD_3_01726200",1,900,"OD",3,2024
"OD_3_01723900",25,22500,"OD",3,2024
"OD_3_01719300",146.369918823242,131732.926940918,"OD",3,2024
"OD_3_01719700",91.4767150878906,82329.0435791016,"OD",3,2024
"OD_3_01724700",102.059585571289,91853.6270141602,"OD",3,2024
"OD_3_01608800",0,0,"OD",3,2024
"OD_3_01726100",3,2700,"OD",3,2024
"OD_3_01725700",2,1800,"OD",3,2024
"OD_3_01718700",53.4486770629883,48103.8093566895,"OD",3,2024
"OD_3_01615600",4,3600,"OD",3,2024
"OD_3_01718600",59.0599555969238,53153.9600372314,"OD",3,2024
"OD_3_01615500",1.91093218326569,1719.83896493912,"OD",3,2024
"OD_3_01720600",26.5900611877441,23931.0550689697,"OD",3,2024
"OD_3_01610300",0,0,"OD",3,2024
"OD_3_01608300",0,0,"OD",3,2024
"OD_3_01724000",2,1800,"OD",3,2024
"OD_3_01721200",673.715148925781,606343.634033203,"OD",3,2024
"OD_3_01615700",0,0,"OD",3,2024
"OD_3_01722200",13.7580785751343,12382.2707176208,"OD",3,2024
"OD_3_01725800",128.099899291992,115289.909362793,"OD",3,2024
"OD_3_01722100",7.23419332504272,6510.77399253845,"OD",3,2024
"OD_3_01725300",1,900,"OD",3,2024
"OD_3_01722800",65.2010726928711,58680.965423584,"OD",3,2024
"OD_3_01632200",0,0,"OD",3,2024
"OD_3_01632300",0,0,"OD",3,2024
"OD_3_01721500",23.0699405670166,20762.9465103149,"OD",3,2024
"OD_3_01723300",24.0610637664795,21654.9573898315,"OD",3,2024
"OD_3_01609400",3,2700,"OD",3,2024
"OD_3_01724600",50.9772453308105,45879.5207977295,"OD",3,2024
"OD_3_01722900",132.908905029297,119618.014526367,"OD",3,2024
"OD_3_01616300",0,0,"OD",3,2024
"OD_3_01724400",18.5290203094482,16676.1182785034,"OD",3,2024
"OD_3_01609800",0,0,"OD",3,2024
"OD_3_01616400",28,25200,"OD",3,2024
"OD_3_01609900",0.303636103868484,273.272493481636,"OD",3,2024
"OD_3_01725600",4.04240083694458,3638.16075325012,"OD",3,2024
"OD_3_01721300",448.938507080078,404044.65637207,"OD",3,2024
"OD_3_01616700",0,0,"OD",3,2024
"OD_3_01725400",40.4873085021973,36438.5776519775,"OD",3,2024
"OD_3_01608900",0,0,"OD",3,2024
"OD_3_01609500",0,0,"OD",3,2024
"OD_3_01616200",2,1800,"OD",3,2024
"OD_3_01724100",1,900,"OD",3,2024
"OD_3_01722700",215.161926269531,193645.733642578,"OD",3,2024
"OD_3_01721400",66.0098648071289,59408.878326416,"OD",3,2024
"OD_3_01609700",0,0,"OD",3,2024
"OD_3_01721700",33.5505332946777,30195.47996521,"OD",3,2024
"OD_3_01726700",0,0,"OD",3,2024
"OD_3_01609600",0,0,"OD",3,2024
"OD_3_01721600",51.4951477050781,46345.6329345703,"OD",3,2024
"OD_3_01724300",6.33849382400513,5704.64444160461,"OD",3,2024
"OD_3_01723700",8,7200,"OD",3,2024
"OD_3_01723000",41.7670249938965,37590.3224945068,"OD",3,2024
"OD_3_01617800",0,0,"OD",3,2024
"OD_3_01632500",1,900,"OD",3,2024
"OD_3_01725500",53.5233154296875,48170.9838867188,"OD",3,2024
"OD_3_01723400",27.9550094604492,25159.5085144043,"OD",3,2024
"OD_3_01616800",0,0,"OD",3,2024
"OD_3_01723200",26.5706405639648,23913.5765075684,"OD",3,2024
"OD_3_01722000",2.16500091552734,1948.50082397461,"OD",3,2024
"OD_3_01724500",4.95039176940918,4455.35259246826,"OD",3,2024
"OD_3_01632100",0,0,"OD",3,2024
"OD_3_01722300",1.40471613407135,1264.24452066422,"OD",3,2024
"OD_3_01722400",28.1648826599121,25348.3943939209,"OD",3,2024
"OD_3_01618000",1,900,"OD",3,2024
"OD_3_01609300",0,0,"OD",3,2024
"OD_3_01728100",24.4875316619873,22038.7784957886,"OD",3,2024
"OD_3_01722500",132.487884521484,119239.096069336,"OD",3,2024
"OD_3_01724200",3.07684993743896,2769.16494369507,"OD",3,2024
"OD_3_01616900",7,6300,"OD",3,2024
"OD_3_01723100",34.3223495483398,30890.1145935059,"OD",3,2024
"OD_3_01723600",7.18411588668823,6465.70429801941,"OD",3,2024
"OD_3_01622100",1,900,"OD",3,2024
"OD_3_01617900",0,0,"OD",3,2024
"OD_3_01727600",14.1310396194458,12717.9356575012,"OD",3,2024
"OD_3_01609200",0,0,"OD",3,2024
"OD_3_01727500",10.6597938537598,9593.81446838379,"OD",3,2024
"OD_3_01618100",0,0,"OD",3,2024
"OD_3_01617600",0,0,"OD",3,2024
"OD_3_01632400",10,9000,"OD",3,2024
"OD_3_01632000",0,0,"OD",3,2024
"OD_3_01723500",12.2613945007324,11035.2550506592,"OD",3,2024
"OD_3_01622200",1.00007307529449,900.065767765045,"OD",3,2024
"OD_3_01728200",54.0420036315918,48637.8032684326,"OD",3,2024
"OD_3_01616500",0,0,"OD",3,2024
"OD_3_01728600",7.0006628036499,6300.59652328491,"OD",3,2024
"OD_3_01721800",14.301586151123,12871.4275360107,"OD",3,2024
"OD_3_01727300",2.54355907440186,2289.20316696167,"OD",3,2024
"OD_3_01726600",0,0,"OD",3,2024
"OD_3_01617700",0,0,"OD",3,2024
"OD_3_01730000",18.7445945739746,16870.1351165771,"OD",3,2024
"OD_3_01631900",0,0,"OD",3,2024
"OD_3_01730900",15.1384677886963,13624.6210098267,"OD",3,2024
"OD_3_01728800",18.9069519042969,17016.2567138672,"OD",3,2024
"OD_3_01731200",38.5647773742676,34708.2996368408,"OD",3,2024
"OD_3_01728700",23.2062492370605,20885.6243133545,"OD",3,2024
"OD_3_41001000",5,4500,"OD",3,2024
"OD_3_01618300",0,0,"OD",3,2024
"OD_3_01709100",1039.80456542969,935824.108886719,"OD",3,2024
"OD_3_01709600",1058.35131835938,952516.186523438,"OD",3,2024
"OD_3_01708300",563.978576660156,507580.718994141,"OD",3,2024
"OD_3_01713400",880.242797851562,792218.518066406,"OD",3,2024
"OD_3_01713100",2.79353857040405,2514.18471336365,"OD",3,2024
"OD_3_01712500",135.371856689453,121834.671020508,"OD",3,2024
"OD_3_01714500",0,0,"OD",3,2024
"OD_3_01714400",257.289001464844,231560.101318359,"OD",3,2024
"OD_3_01715200",536.094055175781,482484.649658203,"OD",3,2024
"OD_3_01714700",243.269989013672,218942.990112305,"OD",3,2024
"OD_3_01717800",206.382888793945,185744.599914551,"OD",3,2024
"OD_3_01720100",34.0429306030273,30638.6375427246,"OD",3,2024
"OD_3_01720700",361.806365966797,325625.729370117,"OD",3,2024
"OD_3_01720200",163.526519775391,147173.867797852,"OD",3,2024
"OD_3_01719900",27.7229690551758,24950.6721496582,"OD",3,2024
"OD_3_01719500",77.0521011352539,69346.8910217285,"OD",3,2024
