"","UniqueID","NEAR_DIST"
"13788","AP_2_01287900",92464.48804
"13789","AP_2_01287800",94139.03653
"13790","AP_2_01291600",85165.44602
"13791","AP_2_01288100",90093.78895
"13792","AP_2_01291400",85095.2044
"13793","AP_2_01272900",105672.2227
"13794","AP_2_01288200",89575.94098
"13795","AP_2_01288400",88418.63357
"13796","AP_2_01273000",103169.9164
"13797","AP_2_01289000",93980.396
"13798","AP_2_01289300",98673.41121
"13799","AP_2_01288500",86554.34482
"13800","AP_2_01291800",80311.21681
"13801","AP_2_01291100",89576.614
"13802","AP_2_01288600",91096.15427
"13803","AP_2_01288900",93469.12993
"13804","AP_2_01273100",101666.0429
"13805","AP_2_01288700",91057.61699
"13806","AP_2_01288800",92259.86935
"13807","AP_2_01289100",94415.50936
"13808","AP_2_01291200",87476.93301
"13809","AP_2_01273700",104577.6692
"13810","AP_2_01291300",85590.91418
"13811","AP_2_01290800",91867.25327
"13812","AP_2_01289200",95742.15873
"13813","AP_2_01290300",97216.46659
"13814","AP_2_01273600",102850.8887
"13815","AP_2_01292000",82849.99936
"13816","AP_2_01291000",89718.51978
"13817","AP_2_01292100",83540.73663
"13818","AP_2_01290400",96809.415
"13819","AP_2_01291900",82056.63774
"13820","AP_2_01276500",97268.6901
"13821","AP_2_01273200",100493.3836
"13822","AP_2_01290500",94880.73014
"13823","AP_2_01274000",103999.8737
"13824","AP_2_01290900",90679.8778
"13825","AP_2_01290700",91537.96223
"13826","AP_2_01292300",86152.15527
"13827","AP_2_01276600",96176.61463
"13828","AP_2_01290600",92874.08371
"13829","AP_2_01274100",101626.1978
"13830","AP_2_01295900",81727.58706
"13831","AP_2_01293000",89664.28994
"13832","AP_2_01292200",84025.59175
"13833","AP_2_01295800",80764.96292
"13834","AP_2_01273500",101330.5677
"13835","AP_2_01273400",100518.1659
"13836","AP_2_01296200",76510.09628
"13837","AP_2_01292400",86583.39509
"13838","AP_2_01293600",94743.97906
"13839","AP_2_01293500",93943.45368
"13840","AP_2_01295600",80999.41885
"13841","AP_2_01293700",95634.82357
"13842","AP_2_01293400",92350.53142
"13843","AP_2_01273300",99500.24672
"13844","AP_2_01293300",90540.65889
"13845","AP_2_01295500",82819.45125
"13846","AP_2_01293200",88893.13891
"13847","AP_2_01293800",95127.28108
"13848","AP_2_01292800",87551.85093
"13849","AP_2_01292500",85494.37946
"13850","AP_2_01292900",87891.1583
"13851","AP_2_01274300",99876.62587
"13852","AP_2_01274400",99065.84617
"13853","AP_2_01293900",93468.95019
"13854","AP_2_01274500",98372.76507
"13855","AP_2_01295400",81453.29693
"13856","AP_2_01294500",91798.9029
"13857","AP_2_01277000",92613.84582
"13858","AP_2_01294600",90623.16067
"13859","AP_2_01293100",88172.10116
"13860","AP_2_01276200",96004.31716
"13861","AP_2_01295300",82263.8757
"13862","AP_2_01294400",92011.77394
"13863","AP_2_01292600",84768.57435
"13864","AP_2_01276700",92768.65535
"13865","AP_2_01295700",79817.18758
"13866","AP_2_01274700",97045.30371
"13867","AP_2_01275700",97487.1447
"13868","AP_2_01274900",97798.69166
"13869","AP_2_01275100",98605.53606
"13870","AP_2_01275000",98340.847
"13871","AP_2_01276400",94130.11484
"13872","AP_2_01294900",86531.54323
"13873","AP_2_01294700",90620.04561
"13874","AP_2_01295200",82593.54893
"13875","AP_2_01274800",97189.13539
"13876","AP_2_01296400",73665.64575
"13877","AP_2_01296300",76019.79173
"13878","AP_2_01276800",91324.08472
"13879","AP_2_01294800",88180.55616
"13880","AP_2_01294300",90309.43694
"13881","AP_2_01292700",83784.47233
"13882","AP_2_01294000",91510.31021
"13883","AP_2_01277400",93304.02365
"13884","AP_2_01296900",77178.40919
"13885","AP_2_01276000",96217.59807
"13886","AP_2_01275200",97975.67271
"13887","AP_2_01274200",99056.92176
"13888","AP_2_01297000",80193.4997
"13889","AP_2_01295000",84620.58243
"13890","AP_2_01275800",96212.15379
"13891","AP_2_01294200",89612.93229
"13892","AP_2_01275900",95665.69769
"13893","AP_2_01294100",90289.698
"13894","AP_2_01276900",89873.80455
"13895","AP_2_01297100",81975.56785
"13896","AP_2_01277100",92964.70216
"13897","AP_2_01275600",96314.81241
"13898","AP_2_01276100",94927.94763
"13899","AP_2_01277500",92125.25566
"13900","AP_2_01277200",93928.99655
"13901","AP_2_01277300",93454.44818
"13902","AP_2_01297200",82588.73981
"13903","AP_2_01300300",87561.48967
"13904","AP_2_01275400",96130.24408
"13905","AP_2_01278500",94912.20822
"13906","AP_2_01278400",94074.98862
"13907","AP_2_01275500",95278.87653
"13908","AP_2_01296500",71994.76568
"13909","AP_2_01300200",85788.41791
"13910","AP_2_01277600",90054.43531
"13911","AP_2_01278100",90701.33284
"13912","AP_2_01278000",90229.92801
"13913","AP_2_01278200",90573.67692
"13914","AP_2_01278600",93581.39077
"13915","AP_2_01278900",91696.5762
"13916","AP_2_01297300",79660.47405
"13917","AP_2_01277700",88714.00167
"13918","AP_2_01295100",81826.33033
"13919","AP_2_01297400",78571.55899
"13920","AP_2_01277800",87063.35838
"13921","AP_2_01296600",69247.45591
"13922","AP_2_01299900",82535.85332
"13923","AP_2_01300000",83183.94258
"13924","AP_2_01279300",87897.29337
"13925","AP_2_01277900",88584.55687
"13926","AP_2_01300100",84505.72281
"13927","AP_2_01279100",89269.89282
"13928","AP_2_01299700",80091.26887
"13929","AP_2_01300400",85104.02761
"13930","AP_2_01296700",71190.45452
"13931","AP_2_01296800",73252.98833
"13932","AP_2_01297600",76092.35115
"13933","AP_2_01297700",74188.59388
"13934","AP_2_01278700",93021.05859
"13935","AP_2_01278300",91758.60777
"13936","AP_2_01278800",91474.03992
"13937","AP_2_01300700",85187.35159
"13938","AP_2_01299800",81234.67884
"13939","AP_2_01297500",77444.37739
"13940","AP_2_01299600",78599.71576
"13941","AP_2_01279200",88385.94713
"13942","AP_2_01279000",89090.7692
"13943","AP_2_01299200",74161.54204
"13944","AP_2_01301100",81113.12781
"13945","AP_2_01279900",87260.47569
"13946","AP_2_01279800",86830.13931
"13947","AP_2_01280000",87499.65551
"13948","AP_2_01299400",76576.06985
"13949","AP_2_01297800",71611.97328
"13950","AP_2_01301400",77741.18067
"13951","AP_2_01298000",69103.9914
"13952","AP_2_01280100",88520.20263
"13953","AP_2_01279400",86417.07111
"13954","AP_2_01299500",76193.5926
"13955","AP_2_01297900",70435.16821
"13956","AP_2_01280900",87701.7377
"13957","AP_2_01280300",89408.64498
"13958","AP_2_01300600",83180.60432
"13959","AP_2_01279500",85025.26722
"13960","AP_2_01280400",88795.01489
"13961","AP_2_01279600",84941.94643
"13962","AP_2_01301300",78985.50211
"13963","AP_2_01279700",85817.55034
"13964","AP_2_01298200",67169.31313
"13965","AP_2_01301700",74395.78246
"13966","AP_2_01299100",72732.34912
"13967","AP_2_01300900",82077.81348
"13968","AP_2_01300500",83490.47133
"13969","AP_2_01299300",75245.60058
"13970","AP_2_01298300",66076.94236
"13971","AP_2_01298100",67949.64287
"13972","AP_2_01305100",82487.2148
"13973","AP_2_01280200",87645.31806
"13974","AP_2_01298900",70514.71739
"13975","AP_2_01299000",71758.52456
"13976","AP_2_01281100",86191.12032
"13977","AP_2_01281000",85002.62049
"13978","AP_2_01298800",69626.70569
"13979","AP_2_01305000",82708.70694
"13980","AP_2_01280800",87362.94305
"13981","AP_2_01298400",64107.0826
"13982","AP_2_01281200",85099.43361
"13983","AP_2_01302200",70242.69482
"13984","AP_2_01301000",80756.52725
"13985","AP_2_01280500",87596.87702
"13986","AP_2_01302000",71654.92485
"13987","AP_2_01298600",67452.96073
"13988","AP_2_01304700",83768.20892
"13989","AP_2_01302100",70765.15072
"13990","AP_2_01298700",68927.55188
"13991","AP_2_01301900",72049.2549
"13992","AP_2_01301500",75833.13972
"13993","AP_2_01281300",84622.7943
"13994","AP_2_01305700",79092.30632
"13995","AP_2_01280700",86549.23288
"13996","AP_2_01301800",72766.47736
"13997","AP_2_01281700",84959.21229
"13998","AP_2_01298500",66221.17714
"13999","AP_2_01305400",80187.66884
"14000","AP_2_01300800",81321.64191
"14001","AP_2_01302300",68753.66873
"14002","AP_2_01301600",74002.87923
"14003","AP_2_01280600",86509.65133
"14004","AP_2_01305500",80184.29737
"14005","AP_2_01306300",76001.03788
"14006","AP_2_01301200",76442.11023
"14007","AP_2_01304800",82416.84025
"14008","AP_2_01302400",70016.12181
"14009","AP_2_01303500",62441.00044
"14010","AP_2_01281400",83844.30448
"14011","AP_2_01306400",74571.08292
"14012","AP_2_01304900",81743.41208
"14013","AP_2_01282100",86774.04216
"14014","AP_2_01282000",84963.021
"14015","AP_2_01308500",82445.19998
"14016","AP_2_01305200",80533.16216
"14017","AP_2_01305800",78142.79624
"14018","AP_2_01281800",85272.21698
"14019","AP_2_01303100",66711.44386
"14020","AP_2_01306600",72673.87144
"14021","AP_2_01306000",76040.32651
"14022","AP_2_01305600",78946.18098
"14023","AP_2_01303400",63705.4182
"14024","AP_2_01303000",67756.69381
"14025","AP_2_01308400",80993.78412
"14026","AP_2_01281900",84960.83625
"14027","AP_2_01303300",65035.04302
"14028","AP_2_01302500",71068.29333
"14029","AP_2_01281500",82680.62858
"14030","AP_2_01305300",78355.92772
"14031","AP_2_01306200",74960.13674
"14032","AP_2_01305900",77128.84689
"14033","AP_2_01303600",61749.47605
"14034","AP_2_01308300",80590.30277
"14035","AP_2_01308600",80522.23776
"14036","AP_2_01281600",82746.48282
"14037","AP_2_01282200",85249.75105
"14038","AP_2_01303700",61012.57321
"14039","AP_2_01314000",85744.52242
"14040","AP_2_01282300",85071.67986
"14041","AP_2_01306100",74124.26859
"14042","AP_2_01306900",71308.69678
"14043","AP_2_01314200",83799.68727
"14044","AP_2_01314300",82400.22373
"14045","AP_2_01302600",69100.90697
"14046","AP_2_01308000",78873.40868
"14047","AP_2_01308200",80126.21531
"14048","AP_2_01282700",81017.88125
"14049","AP_2_01306500",72938.34198
"14050","AP_2_01303200",64692.48452
"14051","AP_2_01308100",79302.02015
"14052","AP_2_01306700",70217.41745
"14053","AP_2_01307700",76004.56318
"14054","AP_2_01282500",81989.45501
"14055","AP_2_01303800",62826.28399
"14056","AP_2_01302900",65906.59842
"14057","AP_2_01282600",81154.41569
"14058","AP_2_01314100",83727.75258
"14059","AP_2_01307500",74825.76789
"14060","AP_2_01308700",78979.41251
"14061","AP_2_01307300",71928.91764
"14062","AP_2_01302800",67100.0181
"14063","AP_2_01314600",85319.73562
"14064","AP_2_01307400",73982.0464
"14065","AP_2_01307800",76685.43196
"14066","AP_2_01307900",77642.62004
"14067","AP_2_01302700",68870.45125
"14068","AP_2_01306800",71372.61811
"14069","AP_2_01282400",81966.85112
"14070","AP_2_01307600",74256.10824
"14071","AP_2_01314400",83786.22771
"14072","AP_2_01308900",77663.08046
"14073","AP_2_01303900",63539.7205
"14074","AP_2_41201000",80102.91946
"14075","AP_2_01309600",75434.27696
"14076","AP_2_01314500",84559.99007
"14077","AP_2_01310600",78677.04747
"14078","AP_2_01310500",79217.83826
"14079","AP_2_01315300",79860.46448
"14080","AP_2_01316100",85415.32887
"14081","AP_2_01307000",68876.53064
"14082","AP_2_01309000",75254.6199
"14083","AP_2_01314900",83751.46854
"14084","AP_2_01309900",72704.17763
"14085","AP_2_01304200",64068.90284
"14086","AP_2_01308800",78231.2667
"14087","AP_2_01304000",62884.21148
"14088","AP_2_01309800",73150.29266
"14089","AP_2_01307100",68064.196
"14090","AP_2_01315200",82018.19952
"14091","AP_2_01314800",84290.37478
"14092","AP_2_01315000",83550.67348
"14093","AP_2_01309700",74183.76873
"14094","AP_2_01304300",65687.60154
"14095","AP_2_01304100",62654.20396
"14096","AP_2_01316200",85753.96151
"14097","AP_2_01315100",82662.92685
"14098","AP_2_01310800",77093.72396
"14099","AP_2_01309100",76148.96754
"14100","AP_2_01307200",69625.06385
"14101","AP_2_01310700",77812.05935
"14102","AP_2_01310900",76798.73262
"14103","AP_2_01309200",75699.48039
"14104","AP_2_01315400",77778.52836
"14105","AP_2_01309500",73617.22451
"14106","AP_2_01315800",81426.69609
"14107","AP_2_01315900",81982.99116
"14108","AP_2_01315700",80504.25599
"14109","AP_2_01309400",72724.86613
"14110","AP_2_01336200",94682.03321
"14111","AP_2_01310000",70209.75954
"14112","AP_2_01304500",61751.42406
"14113","AP_2_01311100",76423.31858
"14114","AP_2_01304400",62008.69348
"14115","AP_2_01309300",74014.06688
"14116","AP_2_01310200",71047.82371
"14117","AP_2_01310100",71853.22345
"14118","AP_2_01316000",81634.03253
"14119","AP_2_01311000",74135.62822
"14120","AP_2_01315600",79141.57683
"14121","AP_2_01312000",73268.06332
"14122","AP_2_01318100",78902.76229
"14123","AP_2_01304600",61367.53299
"14124","AP_2_01316300",84365.96317
"14125","AP_2_01316400",86952.15813
"14126","AP_2_01319000",91163.86066
"14127","AP_2_01312100",70382.56314
"14128","AP_2_01317200",81855.32951
"14129","AP_2_01311800",73876.99477
"14130","AP_2_01310300",70121.09241
"14131","AP_2_01311200",74968.19058
"14132","AP_2_01336300",93654.1031
"14133","AP_2_01311300",75605.43546
"14134","AP_2_01315500",76551.08655
"14135","AP_2_01318200",77065.16125
"14136","AP_2_01317300",79444.38932
"14137","AP_2_01316800",82402.21755
"14138","AP_2_01336600",93628.69293
"14139","AP_2_01336400",90987.34066
"14140","AP_2_01317100",81602.03508
"14141","AP_2_01318800",92448.81009
"14142","AP_2_01316500",85798.90281
"14143","AP_2_01316600",84360.44803
"14144","AP_2_01312200",69625.86778
"14145","AP_2_01317400",79712.32053
"14146","AP_2_01318700",75598.66095
"14147","AP_2_01311900",72122.42445
"14148","AP_2_01319500",86003.14603
"14149","AP_2_01311700",72977.51273
"14150","AP_2_01319200",88009.76084
"14151","AP_2_01311500",74267.57992
"14152","AP_2_01317000",80149.7017
"14153","AP_2_01336700",93229.95642
"14154","AP_2_01319100",89437.52432
"14155","AP_2_01336500",90719.64259
"14156","AP_2_01318600",74637.2516
"14157","AP_2_01311600",73172.95478
"14158","AP_2_01312600",71767.17813
"14159","AP_2_01318000",77780.28
"14160","AP_2_01312400",70437.3747
"14161","AP_2_01336800",92178.97059
"14162","AP_2_01318500",74518.30936
"14163","AP_2_01316700",83433.75445
"14164","AP_2_01320300",82946.85806
"14165","AP_2_01318300",76063.48891
"14166","AP_2_01320600",83775.65882
"14167","AP_2_01311400",73364.63023
"14168","AP_2_01316900",79743.64255
"14169","AP_2_01336900",92136.52536
"14170","AP_2_01312300",67810.58578
"14171","AP_2_01317900",77541.84924
"14172","AP_2_01312700",72114.19841
"14173","AP_2_01320700",82123.29905
"14174","AP_2_01337000",89755.36389
"14175","AP_2_01312800",72920.51506
"14176","AP_2_01318400",74311.99743
"14177","AP_2_01337100",88005.01141
"14178","AP_2_01320800",81270.70606
"14179","AP_2_01317500",77464.32533
"14180","AP_2_01312500",70652.25269
"14181","AP_2_01320900",78986.00248
"14182","AP_2_01312900",72291.60317
"14183","AP_2_01324600",75240.93604
"14184","AP_2_01337900",91548.65045
"14185","AP_2_01320500",81866.2652
"14186","AP_2_01324700",74362.80731
"14187","AP_2_01317800",76013.75335
"14188","AP_2_01317600",77458.93254
"14189","AP_2_01321200",80581.79648
"14190","AP_2_01321000",79136.659
"14191","AP_2_01319600",83620.3658
"14192","AP_2_01313000",69900.43177
"14193","AP_2_01337200",85129.61456
"14194","AP_2_01313200",69531.18582
"14195","AP_2_01317700",75755.73417
"14196","AP_2_01319700",86433.9671
"14197","AP_2_01321100",80175.49717
"14198","AP_2_01337800",90496.78401
"14199","AP_2_01320400",82195.71209
"14200","AP_2_01325100",71191.08316
"14201","AP_2_01325200",71661.06786
"14202","AP_2_01313400",68731.58634
"14203","AP_2_01337700",89334.73284
"14204","AP_2_01322600",76691.00768
"14205","AP_2_01324900",71628.71323
"14206","AP_2_01324800",73538.25956
"14207","AP_2_01337300",83732.74879
"14208","AP_2_01324500",73087.27054
"14209","AP_2_01313300",67623.87182
"14210","AP_2_01313100",67893.16097
"14211","AP_2_01325300",69999.92581
"14212","AP_2_01337600",88184.32105
"14213","AP_2_01337500",87263.89241
"14214","AP_2_01319800",86042.70634
"14215","AP_2_01324200",75586.56015
"14216","AP_2_01320200",82109.44975
"14217","AP_2_01325000",71266.34044
"14218","AP_2_01324400",73493.13903
"14219","AP_2_01337400",84108.17027
"14220","AP_2_01322300",78732.39514
"14221","AP_2_01322500",77583.47533
"14222","AP_2_01339100",89248.92562
"14223","AP_2_01325500",68014.72631
"14224","AP_2_01322700",76564.09196
"14225","AP_2_01338900",87638.07236
"14226","AP_2_01339200",90703.6216
"14227","AP_2_01325400",68547.05614
"14228","AP_2_01324300",74010.46275
"14229","AP_2_01338500",83601.78726
"14230","AP_2_01338100",87233.43227
"14231","AP_2_01320100",81539.40611
"14232","AP_2_01338000",86493.8254
"14233","AP_2_01322400",77591.43252
"14234","AP_2_01322800",74841.54716
"14235","AP_2_01328600",66267.52377
"14236","AP_2_01319900",80999.94124
"14237","AP_2_01326500",73415.42529
"14238","AP_2_01328700",65475.15792
"14239","AP_2_01321300",80291.41455
"14240","AP_2_01322200",78822.84732
"14241","AP_2_01339000",87349.14376
"14242","AP_2_01325600",66967.10082
"14243","AP_2_01326200",71223.62955
"14244","AP_2_01338200",86015.84898
"14245","AP_2_01325900",69139.51453
"14246","AP_2_01338400",81942.8375
"14247","AP_2_01323300",77569.6985
"14248","AP_2_01328800",63736.80551
"14249","AP_2_01339300",89337.94248
"14250","AP_2_01323000",74811.67922
"14251","AP_2_01338300",85030.91538
"14252","AP_2_01323100",75685.41544
"14253","AP_2_01323200",75988.38368
"14254","AP_2_01326300",69759.79967
"14255","AP_2_01320000",81112.4303
"14256","AP_2_01323400",76385.82164
"14257","AP_2_01322100",78873.28145
"14258","AP_2_01326400",71213.88693
"14259","AP_2_01325800",66967.44992
"14260","AP_2_01321400",80127.64945
"14261","AP_2_01322900",73408.2349
"14262","AP_2_01326000",69120.24389
"14263","AP_2_01322000",79239.85904
"14264","AP_2_01326100",69211.40203
"14265","AP_2_01329300",63451.08291
"14266","AP_2_01338800",85001.41959
"14267","AP_2_01339800",86662.95899
"14268","AP_2_01329400",65125.61163
"14269","AP_2_01339400",89832.22096
"14270","AP_2_01327900",67329.51911
"14271","AP_2_01321900",78199.65832
"14272","AP_2_01321600",80078.22663
"14273","AP_2_01339700",87051.5574
"14274","AP_2_01326600",71551.07541
"14275","AP_2_01325700",65523.74891
"14276","AP_2_01326800",69538.50777
"14277","AP_2_01321500",79113.41173
"14278","AP_2_01338700",84696.60284
"14279","AP_2_01340100",83106.23132
"14280","AP_2_01324100",72369.84651
"14281","AP_2_01323900",74347.45368
"14282","AP_2_01329200",61805.02342
"14283","AP_2_01324000",72874.0449
"14284","AP_2_01338600",83054.82966
"14285","AP_2_01339500",87161.34718
"14286","AP_2_01321800",77841.84304
"14287","AP_2_01326700",70638.91039
"14288","AP_2_01328100",65889.42966
"14289","AP_2_01340300",81112.45183
"14290","AP_2_01340600",80579.32864
"14291","AP_2_01328000",66478.5335
"14292","AP_2_01327600",67448.93797
"14293","AP_2_01321700",78239.38497
"14294","AP_2_01323800",75029.0679
"14295","AP_2_01340700",79550.78277
"14296","AP_2_01329600",64035.47889
"14297","AP_2_01326900",68154.88174
"14298","AP_2_01329500",63654.3434
"14299","AP_2_01323500",76674.79023
"14300","AP_2_01327700",66809.86958
"14301","AP_2_01339600",85080.51542
"14302","AP_2_01330000",61682.25797
"14303","AP_2_01329700",64267.91224
"14304","AP_2_01330200",59342.4935
"14305","AP_2_01340500",79423.44531
"14306","AP_2_01340800",78730.6499
"14307","AP_2_01339900",83670.05275
"14308","AP_2_01327000",68664.37887
"14309","AP_2_01327800",65721.17283
"14310","AP_2_01328200",65216.55652
"14311","AP_2_01332200",69147.18272
"14312","AP_2_01329800",61973.11988
"14313","AP_2_01328300",64474.61386
"14314","AP_2_01323600",74750.38105
"14315","AP_2_01329900",60704.64307
"14316","AP_2_01341000",77350.97395
"14317","AP_2_01340200",80069.19738
"14318","AP_2_01330100",59554.28246
"14319","AP_2_01332100",70247.25562
"14320","AP_2_01340900",78120.02944
"14321","AP_2_01328400",63677.4216
"14322","AP_2_01341200",75944.00979
"14323","AP_2_01323700",74081.06651
"14324","AP_2_01327100",67587.77674
"14325","AP_2_01340400",77898.25538
"14326","AP_2_01333000",61047.42152
"14327","AP_2_01341100",76216.20006
"14328","AP_2_01340000",81817.90782
"14329","AP_2_01343200",72488.71941
"14330","AP_2_01327300",66643.95782
"14331","AP_2_01327500",65481.14291
"14332","AP_2_01327400",66216.23114
"14333","AP_2_01328500",62893.57705
"14334","AP_2_01332300",67709.33484
"14335","AP_2_01341800",82682.86541
"14336","AP_2_01332800",62860.92026
"14337","AP_2_01332000",70890.32499
"14338","AP_2_01341600",77783.88778
"14339","AP_2_01332900",63303.59122
"14340","AP_2_01333100",58621.17624
"14341","AP_2_01341500",76999.96889
"14342","AP_2_01332700",62987.65527
"14343","AP_2_01332500",65384.99439
"14344","AP_2_01327200",65266.68332
"14345","AP_2_01341300",75111.5139
"14346","AP_2_01341700",79270.37794
"14347","AP_2_01332400",66674.58019
"14348","AP_2_01332600",64542.0161
"14349","AP_2_01334300",68923.33998
"14350","AP_2_01330800",55891.93128
"14351","AP_2_01341400",75521.89294
"14352","AP_2_01343100",72987.0697
"14353","AP_2_01342800",73770.92459
"14354","AP_2_41202000",63393.3328
"14355","AP_2_01342700",73550.59935
"14356","AP_2_01334200",66162.03942
"14357","AP_2_01334100",65108.07368
"14358","AP_2_01342100",75594.497
"14359","AP_2_01342900",72788.67672
"14360","AP_2_01343000",72060.89094
"14361","AP_2_01342500",75204.64153
"14362","AP_2_01333200",58447.42252
"14363","AP_2_01341900",81308.89366
"14364","AP_2_01343500",70974.44014
"14365","AP_2_01333600",60443.02357
"14366","AP_2_01342200",76158.98829
"14367","AP_2_01342600",73242.95825
"14368","AP_2_01343300",69447.72359
"14369","AP_2_01333500",58862.84666
"14370","AP_2_01342300",75189.46664
"14371","AP_2_01334400",66857.74743
"14372","AP_2_01342000",77811.02057
"14373","AP_2_01333700",59741.02775
"14374","AP_2_01333800",60654.86628
"14375","AP_2_01333300",57085.21278
"14376","AP_2_01331000",53481.96889
"14377","AP_2_01343400",69135.87579
"14378","AP_2_01333900",60997.81669
"14379","AP_2_01330900",55845.18943
"14380","AP_2_01333400",57690.04879
"14381","AP_2_01342400",73408.52005
"14382","AP_2_01335200",63574.68363
"14383","AP_2_01345100",76017.60274
"14384","AP_2_01344400",67240.43552
"14385","AP_2_01334600",65231.59864
"14386","AP_2_01345000",76341.49856
"14387","AP_2_01331500",50025.63219
"14388","AP_2_01350200",65644.2302
"14389","AP_2_01356300",54827.49229
"14390","AP_2_01335100",63045.81025
"14391","AP_2_41203000",69215.6646
"14392","AP_2_01181100",51515.6225
"14393","AP_2_01334000",58742.4991
"14394","AP_2_01334500",65072.83231
"14395","AP_2_01343600",70039.84396
"14396","AP_2_01336100",57141.90233
"14397","AP_2_01344900",76093.72561
"14398","AP_2_01356400",52981.47675
"14399","AP_2_01334700",64113.71311
"14400","AP_2_01344800",76901.20653
"14401","AP_2_01344200",68710.64448
"14402","AP_2_01344000",69404.6678
"14403","AP_2_01331400",50700.59458
"14404","AP_2_01181000",50477.00417
"14405","AP_2_01345200",72360.96581
"14406","AP_2_01335300",61213.67907
"14407","AP_2_01344700",66021.66309
"14408","AP_2_01357700",46757.83184
"14409","AP_2_01335500",60936.25817
"14410","AP_2_01336000",57499.16839
"14411","AP_2_01344100",68756.12176
"14412","AP_2_01334800",62556.73283
"14413","AP_2_01344300",67791.18331
"14414","AP_2_01357400",49329.66207
"14415","AP_2_01353800",55996.32274
"14416","AP_2_01353900",54563.18016
"14417","AP_2_01345800",73001.94841
"14418","AP_2_01335800",59067.66128
"14419","AP_2_01350300",63867.32952
"14420","AP_2_01335600",60021.26911
"14421","AP_2_01331300",50709.85447
"14422","AP_2_01357500",48770.13751
"14423","AP_2_01335400",60230.02952
"14424","AP_2_01343700",69744.48488
"14425","AP_2_01345300",70821.45159
"14426","AP_2_01335700",59457.01471
"14427","AP_2_01357600",47941.46169
"14428","AP_2_01356700",50736.51843
"14429","AP_2_01335900",58361.55655
"14430","AP_2_01346300",73834.33123
"14431","AP_2_01357300",48588.74661
"14432","AP_2_01345400",71568.03134
"14433","AP_2_01353700",56180.3227
"14434","AP_2_01350600",64945.62529
"14435","AP_2_01356900",49834.42439
"14436","AP_2_01344500",66871.15957
"14437","AP_2_01344600",65705.23153
"14438","AP_2_01354000",54829.49426
"14439","AP_2_01356600",50828.9412
"14440","AP_2_01356800",49384.56888
"14441","AP_2_01354100",53837.62132
"14442","AP_2_01354200",51806.80403
"14443","AP_2_01353600",57646.98036
"14444","AP_2_01357000",48903.58118
"14445","AP_2_01350500",63491.91472
"14446","AP_2_01345600",71602.79591
"14447","AP_2_01350900",61499.12695
"14448","AP_2_01335000",60151.97781
"14449","AP_2_01356500",51605.46602
"14450","AP_2_01346000",74065.08827
"14451","AP_2_01345900",72800.45011
"14452","AP_2_01345700",71426.35768
"14453","AP_2_01350700",64871.95493
"14454","AP_2_01345500",70264.79603
"14455","AP_2_01353400",58758.63696
"14456","AP_2_01354400",53468.05487
"14457","AP_2_01353500",59021.24878
"14458","AP_2_01357200",47303.45534
"14459","AP_2_01354300",52178.27449
"14460","AP_2_01357100",48090.57135
"14461","AP_2_01343800",68798.23531
"14462","AP_2_01350400",59868.6476
"14463","AP_2_01354500",53779.91735
"14464","AP_2_01358500",49449.59565
"14465","AP_2_01354800",55722.48279
"14466","AP_2_01358000",45886.54223
"14467","AP_2_01354600",55045.77431
"14468","AP_2_01351100",60438.15431
"14469","AP_2_01350800",62615.57092
"14470","AP_2_01358700",50645.47061
"14471","AP_2_01358400",47143.20239
"14472","AP_2_01346200",71385.26387
"14473","AP_2_01354900",56199.26562
"14474","AP_2_01357900",44922.22846
"14475","AP_2_01354700",54994.96179
"14476","AP_2_01334900",58707.25874
"14477","AP_2_01343900",67850.85176
"14478","AP_2_01346400",68750.41994
"14479","AP_2_01358600",48026.1477
"14480","AP_2_01358800",50275.54899
"14481","AP_2_01355100",57539.92402
"14482","AP_2_01358300",46184.26954
"14483","AP_2_01351500",57766.60322
"14484","AP_2_01351000",60165.04395
"14485","AP_2_01355800",53477.97
"14486","AP_2_01347000",64345.07855
"14487","AP_2_01358900",50240.41481
"14488","AP_2_01346100",70890.16653
"14489","AP_2_01355000",56223.20078
"14490","AP_2_01351300",58903.0354
"14491","AP_2_01346900",66284.21408
"14492","AP_2_01355900",52766.90833
"14493","AP_2_01355200",56754.24931
"14494","AP_2_01356100",51276.18055
"14495","AP_2_01358200",45603.44012
"14496","AP_2_01359000",50872.83022
"14497","AP_2_01346500",69785.23619
"14498","AP_2_01355300",56842.42718
"14499","AP_2_01359600",45545.05591
"14500","AP_2_01359100",48744.10523
"14501","AP_2_01361600",46594.57504
"14502","AP_2_01351400",58019.11634
"14503","AP_2_01346600",69238.32593
"14504","AP_2_01355700",53932.7784
"14505","AP_2_01352100",62066.57234
"14506","AP_2_01355400",55730.30736
"14507","AP_2_01351200",59402.90809
"14508","AP_2_01361300",48506.78634
"14509","AP_2_01359200",46351.65788
"14510","AP_2_01351700",59206.63335
"14511","AP_2_01346700",67761.67766
"14512","AP_2_01359800",43977.15363
"14513","AP_2_01359500",44685.62844
"14514","AP_2_01360000",43163.30691
"14515","AP_2_01347600",70144.935
"14516","AP_2_01359300",45051.16879
"14517","AP_2_01360500",43099.49724
"14518","AP_2_01355500",54823.07115
"14519","AP_2_01365400",55056.75354
"14520","AP_2_01347700",73267.15944
"14521","AP_2_01351600",56333.33561
"14522","AP_2_01359700",43585.80081
"14523","AP_2_01355600",53449.64064
